Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
04:59.5     	05:24:37.5         	13.0     	0.0                 	0.0                   	7.19924      	61.6804     	417.1
05:00.6     	05:24:38.6         	13.0     	0.0                 	0.0                   	7.19924      	61.6804     	417.1
05:01.5     	05:24:39.5         	---      	---                 	---                   	---          	---         	---
05:02.7     	05:24:40.7         	13.0     	0.0                 	0.0                   	7.19924      	61.6804     	417.1
05:03.6     	05:24:41.6         	13.0     	0.0                 	0.0                   	7.19924      	61.6804     	417.1
05:04.7     	05:24:42.7         	13.2     	0.0                 	0.1                   	7.19924      	61.6804     	417.5
05:05.6     	05:24:43.6         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:06.7     	05:24:44.7         	409.8    	0.0                 	0.0                   	7.19924      	61.6804     	0.0
05:07.6     	05:24:45.6         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:08.5     	05:24:46.5         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:09.6     	05:24:47.6         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:10.5     	05:24:48.5         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:11.5     	05:24:49.5         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:12.5     	05:24:50.5         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:13.6     	05:24:51.6         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:14.5     	05:24:52.5         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:15.6     	05:24:53.6         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:16.5     	05:24:54.5         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:17.6     	05:24:55.6         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:18.5     	05:24:56.5         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:19.6     	05:24:57.6         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:20.5     	05:24:58.5         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:21.6     	05:24:59.6         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:22.5     	05:25:00.5         	13.2     	0.0                 	0.0                   	7.19924      	61.6804     	417.5
05:23.5     	05:25:01.5         	13.2     	0.0                 	0.4                   	7.19923      	61.6804     	417.5
05:24.6     	05:25:02.6         	13.3     	0.0                 	0.4                   	7.19923      	61.6804     	417.4
05:25.5     	05:25:03.5         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:26.6     	05:25:04.6         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:27.5     	05:25:05.5         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:28.6     	05:25:06.6         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:29.5     	05:25:07.5         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:30.6     	05:25:08.6         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:31.5     	05:25:09.5         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:32.6     	05:25:10.6         	409.9    	0.0                 	0.0                   	7.19923      	61.6804     	0.0
05:33.6     	05:25:11.6         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:34.7     	05:25:12.7         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:35.6     	05:25:13.6         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:36.5     	05:25:14.5         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:37.6     	05:25:15.6         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:38.5     	05:25:16.5         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:39.6     	05:25:17.6         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:40.5     	05:25:18.5         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:41.6     	05:25:19.6         	409.9    	0.0                 	0.0                   	7.19923      	61.6804     	0.0
05:43.6     	05:25:21.6         	13.3     	0.0                 	0.0                   	7.19923      	61.6804     	417.4
05:44.6     	05:25:22.6         	13.2     	0.0                 	0.5                   	7.19923      	61.6804     	417.4
05:45.7     	05:25:23.7         	13.1     	0.0                 	0.2                   	7.19923      	61.6804     	417.4
05:46.5     	05:25:24.5         	13.3     	0.1                 	0.1                   	7.19923      	61.6804     	417.6
05:47.6     	05:25:25.6         	13.6     	0.1                 	0.6                   	7.19923      	61.6804     	417.6
05:48.6     	05:25:26.6         	13.5     	0.0                 	0.1                   	7.19923      	61.6804     	417.6
05:49.6     	05:25:27.6         	13.5     	0.0                 	0.0                   	7.19923      	61.6804     	417.6
05:50.5     	05:25:28.5         	13.5     	0.0                 	0.0                   	7.19923      	61.6804     	417.5
05:51.4     	05:25:29.4         	13.4     	0.0                 	0.0                   	7.19923      	61.6804     	417.5
05:52.5     	05:25:30.5         	13.3     	0.1                 	0.8                   	7.19924      	61.6804     	418.0
05:53.5     	05:25:31.5         	13.8     	0.1                 	1.4                   	7.19926      	61.6804     	418.5
05:54.6     	05:25:32.6         	16.4     	0.2                 	2.6                   	7.19929      	61.6804     	419.4
05:55.5     	05:25:33.5         	20.0     	0.2                 	3.6                   	7.19931      	61.6804     	420.3
05:56.6     	05:25:34.6         	---      	---                 	---                   	---          	---         	---
05:57.5     	05:25:35.5         	23.0     	0.1                 	0.7                   	7.19933      	61.6803     	421.5
05:58.6     	05:25:36.6         	23.4     	0.2                 	0.7                   	7.19933      	61.6804     	423.0
05:59.5     	05:25:37.5         	410.2    	0.2                 	1.3                   	7.19934      	61.6804     	0.0
06:00.6     	05:25:38.6         	24.3     	0.2                 	1.5                   	7.19936      	61.6804     	425.3
06:01.5     	05:25:39.5         	24.1     	0.2                 	0.7                   	7.19937      	61.6804     	426.0
06:02.6     	05:25:40.6         	25.0     	0.1                 	2.0                   	7.19935      	61.6804     	426.9
06:03.5     	05:25:41.5         	410.2    	0.0                 	2.6                   	7.19935      	61.6803     	0.0
06:04.5     	05:25:42.5         	29.1     	0.0                 	1.1                   	7.19936      	61.6803     	428.7
06:05.6     	05:25:43.6         	28.6     	0.0                 	1.7                   	7.19938      	61.6803     	429.2
06:06.5     	05:25:44.5         	28.7     	0.2                 	2.2                   	7.19939      	61.6804     	431.1
06:07.6     	05:25:45.6         	29.3     	0.2                 	1.0                   	7.19939      	61.6804     	433.0
06:08.5     	05:25:46.5         	31.2     	0.2                 	0.9                   	7.19939      	61.6804     	434.6
06:09.6     	05:25:47.6         	32.4     	0.1                 	0.5                   	7.19939      	61.6804     	435.9
06:10.5     	05:25:48.5         	33.2     	0.2                 	1.5                   	7.19937      	61.6804     	437.3
06:11.6     	05:25:49.6         	34.3     	0.1                 	1.3                   	7.19935      	61.6804     	438.4
06:12.5     	05:25:50.5         	---      	---                 	---                   	---          	---         	---
06:13.6     	05:25:51.6         	36.1     	0.0                 	0.5                   	7.19935      	61.6803     	439.3
06:14.5     	05:25:52.5         	36.5     	0.0                 	1.1                   	7.19933      	61.6803     	439.7
06:15.7     	05:25:53.7         	---      	---                 	---                   	---          	---         	---
06:16.6     	05:25:54.6         	37.5     	0.0                 	0.8                   	7.19928      	61.6803     	440.4
06:17.7     	05:25:55.7         	38.8     	0.0                 	0.3                   	7.19929      	61.6803     	442.0
06:18.6     	05:25:56.6         	38.6     	0.1                 	0.7                   	7.19929      	61.6803     	442.2
06:19.5     	05:25:57.5         	38.5     	0.0                 	0.7                   	7.19928      	61.6803     	442.4
06:20.6     	05:25:58.6         	40.6     	0.2                 	0.4                   	7.19929      	61.6803     	445.1
06:21.5     	05:25:59.5         	410.3    	0.0                 	1.6                   	7.19929      	61.6803     	0.0
06:22.6     	05:26:00.6         	43.2     	0.1                 	1.3                   	7.19928      	61.6803     	446.1
06:23.5     	05:26:01.5         	43.7     	0.1                 	1.0                   	7.19926      	61.6803     	446.4
06:24.6     	05:26:02.6         	43.4     	0.1                 	1.6                   	7.19924      	61.6803     	446.7
06:25.6     	05:26:03.6         	43.2     	0.1                 	0.6                   	7.19922      	61.6803     	446.9
