Time [sec]	Time (UTC)	P [hPa]	T [°C]	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Geopot [m]	Dew [°C]
287       	05:24:31  	954.1  	5.40  	82    	0.0     	360   	0.0       	0.0       	418       	2.6
288       	05:24:32  	954.1  	5.30  	82    	0.0     	360   	0.0       	0.0       	418       	2.5
289       	05:24:33  	954.1  	5.30  	82    	0.0     	360   	0.0       	0.0       	418       	2.4
290       	05:24:34  	954.1  	5.20  	82    	0.0     	360   	0.0       	0.0       	418       	2.4
291       	05:24:35  	954.1  	5.10  	82    	0.0     	360   	0.0       	0.0       	418       	2.3
292       	05:24:36  	954.1  	5.00  	82    	0.0     	360   	0.0       	0.0       	418       	2.1
293       	05:24:37  	954.1  	4.90  	82    	0.0     	360   	0.0       	0.0       	418       	2.0
294       	05:24:38  	954.1  	4.80  	81    	0.0     	360   	0.0       	0.0       	418       	1.9
295       	05:24:39  	954.1  	4.70  	81    	0.0     	360   	0.0       	0.0       	418       	1.8
296       	05:24:40  	954.1  	4.70  	81    	0.0     	360   	0.0       	0.0       	418       	1.8
297       	05:24:41  	954.1  	4.70  	81    	0.0     	360   	0.0       	0.0       	418       	1.8
298       	05:24:42  	954.1  	4.70  	81    	0.0     	360   	0.0       	0.0       	418       	1.8
299       	05:24:43  	954.1  	4.70  	81    	0.0     	360   	0.0       	0.0       	418       	1.7
300       	05:24:44  	954.1  	4.60  	81    	0.0     	360   	0.0       	0.0       	418       	1.7
301       	05:24:45  	954.1  	4.60  	81    	0.0     	360   	0.0       	0.0       	418       	1.7
302       	05:24:46  	954.1  	4.60  	81    	0.0     	360   	0.0       	0.0       	418       	1.6
303       	05:24:47  	954.1  	4.60  	81    	0.0     	360   	0.0       	0.0       	418       	1.6
304       	05:24:48  	954.1  	4.60  	81    	0.0     	360   	0.0       	0.0       	418       	1.6
305       	05:24:49  	954.1  	4.60  	81    	0.0     	360   	0.0       	0.0       	418       	1.6
306       	05:24:50  	954.1  	4.60  	81    	0.0     	360   	0.0       	0.0       	418       	1.7
307       	05:24:51  	954.1  	4.60  	81    	0.0     	360   	0.0       	0.0       	418       	1.7
308       	05:24:52  	954.1  	4.60  	82    	0.0     	360   	0.0       	0.0       	418       	1.7
309       	05:24:53  	954.1  	4.60  	82    	0.0     	360   	0.0       	0.0       	418       	1.8
310       	05:24:54  	954.1  	4.60  	82    	0.0     	360   	0.0       	0.0       	418       	1.8
311       	05:24:55  	954.1  	4.60  	82    	0.0     	360   	0.0       	0.0       	418       	1.8
312       	05:24:56  	954.1  	4.60  	82    	0.0     	360   	0.0       	0.0       	418       	1.8
313       	05:24:57  	954.1  	4.60  	82    	0.0     	360   	0.0       	0.0       	418       	1.8
314       	05:24:58  	954.1  	4.50  	82    	0.0     	360   	0.0       	0.0       	418       	1.8
315       	05:24:59  	954.1  	4.50  	83    	0.0     	360   	0.0       	0.0       	418       	1.8
316       	05:25:00  	954.1  	4.50  	83    	0.0     	360   	0.0       	0.0       	418       	1.9
317       	05:25:01  	954.1  	4.50  	83    	0.0     	360   	0.0       	0.0       	418       	1.9
318       	05:25:02  	954.1  	4.50  	83    	0.0     	360   	0.0       	0.0       	418       	1.9
319       	05:25:03  	954.1  	4.50  	83    	0.0     	360   	0.0       	0.0       	418       	1.9
320       	05:25:04  	954.1  	4.50  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
321       	05:25:05  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
322       	05:25:06  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
323       	05:25:07  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
324       	05:25:08  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
325       	05:25:09  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
326       	05:25:10  	954.1  	4.50  	84    	0.0     	360   	0.0       	0.0       	418       	2.0
327       	05:25:11  	954.1  	4.50  	84    	0.0     	360   	0.0       	0.0       	418       	2.0
328       	05:25:12  	954.1  	4.50  	84    	0.0     	360   	0.0       	0.0       	418       	2.0
329       	05:25:13  	954.1  	4.60  	84    	0.0     	360   	0.0       	0.0       	418       	2.0
330       	05:25:14  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
331       	05:25:15  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
332       	05:25:16  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
333       	05:25:17  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
334       	05:25:18  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
335       	05:25:19  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
336       	05:25:20  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
337       	05:25:21  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
338       	05:25:22  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
339       	05:25:23  	954.1  	4.60  	83    	0.0     	360   	0.0       	0.0       	418       	2.0
340       	05:25:24  	954.1  	4.60  	83    	0.1     	360   	0.0       	-0.1      	418       	2.0
341       	05:25:25  	954.1  	4.60  	83    	0.1     	360   	0.0       	-0.1      	418       	2.0
342       	05:25:26  	954.1  	4.60  	83    	0.1     	360   	0.0       	-0.1      	418       	2.0
343       	05:25:27  	954.0  	4.60  	83    	0.1     	315   	0.1       	-0.1      	418       	2.0
344       	05:25:28  	954.0  	4.60  	83    	0.1     	315   	0.1       	-0.1      	419       	2.0
345       	05:25:29  	953.9  	4.60  	83    	0.1     	333   	0.0       	-0.1      	419       	2.0
346       	05:25:30  	953.9  	4.70  	83    	0.1     	315   	0.1       	-0.1      	419       	2.1
347       	05:25:31  	953.9  	4.80  	83    	0.1     	315   	0.1       	-0.1      	420       	2.2
348       	05:25:32  	953.8  	5.00  	83    	0.2     	315   	0.1       	-0.1      	420       	2.4
349       	05:25:33  	953.7  	5.20  	84    	0.2     	315   	0.1       	-0.1      	421       	2.6
350       	05:25:34  	953.6  	5.30  	84    	0.3     	315   	0.2       	-0.2      	422       	2.8
351       	05:25:35  	953.5  	5.40  	84    	0.3     	315   	0.2       	-0.2      	423       	2.9
352       	05:25:36  	953.4  	5.60  	84    	0.3     	321   	0.2       	-0.2      	424       	3.2
353       	05:25:37  	953.3  	5.90  	84    	0.4     	315   	0.3       	-0.3      	425       	3.4
354       	05:25:38  	953.2  	6.00  	84    	0.4     	320   	0.3       	-0.3      	425       	3.6
355       	05:25:39  	953.1  	6.20  	85    	0.4     	315   	0.3       	-0.3      	426       	3.8
356       	05:25:40  	953.0  	6.20  	86    	0.4     	315   	0.3       	-0.3      	427       	4.0
357       	05:25:41  	952.8  	6.20  	86    	0.5     	319   	0.3       	-0.4      	429       	4.0
358       	05:25:42  	952.7  	6.20  	86    	0.5     	319   	0.3       	-0.4      	430       	4.0
359       	05:25:43  	952.6  	6.20  	86    	0.5     	319   	0.3       	-0.4      	431       	4.0
360       	05:25:44  	952.4  	6.10  	86    	0.5     	319   	0.3       	-0.4      	432       	4.0
361       	05:25:45  	952.3  	6.10  	86    	0.5     	319   	0.3       	-0.4      	434       	4.0
362       	05:25:46  	952.2  	6.10  	86    	0.4     	325   	0.2       	-0.3      	435       	3.9
363       	05:25:47  	952.1  	6.10  	86    	0.4     	325   	0.2       	-0.3      	436       	3.9
364       	05:25:48  	951.9  	6.10  	86    	0.4     	330   	0.2       	-0.3      	437       	3.9
365       	05:25:49  	951.8  	6.10  	86    	0.4     	330   	0.2       	-0.3      	438       	3.8
366       	05:25:50  	951.7  	6.00  	86    	0.3     	333   	0.1       	-0.3      	439       	3.8
367       	05:25:51  	951.6  	6.00  	85    	0.3     	342   	0.1       	-0.3      	440       	3.8
368       	05:25:52  	951.5  	6.00  	85    	0.3     	342   	0.1       	-0.3      	440       	3.7
369       	05:25:53  	951.4  	6.00  	85    	0.3     	349   	0.1       	-0.3      	441       	3.7
370       	05:25:54  	951.3  	5.90  	85    	0.3     	360   	0.0       	-0.3      	442       	3.7
371       	05:25:55  	951.3  	5.90  	85    	0.3     	011   	-0.1      	-0.3      	443       	3.7
372       	05:25:56  	951.2  	5.90  	85    	0.3     	022   	-0.1      	-0.3      	443       	3.6
373       	05:25:57  	951.1  	5.90  	85    	0.3     	037   	-0.2      	-0.2      	444       	3.6
374       	05:25:58  	951.0  	5.90  	85    	0.3     	045   	-0.2      	-0.2      	445       	3.6
375       	05:25:59  	951.0  	5.80  	85    	0.3     	051   	-0.2      	-0.2      	445       	3.6
376       	05:26:00  	950.9  	5.80  	85    	0.4     	056   	-0.3      	-0.2      	446       	3.6
377       	05:26:01  	950.8  	5.80  	85    	0.4     	060   	-0.3      	-0.2      	446       	3.5
378       	05:26:02  	950.7  	5.80  	85    	0.4     	060   	-0.3      	-0.2      	447       	3.5
379       	05:26:03  	950.7  	5.70  	85    	0.4     	060   	-0.3      	-0.2      	447       	3.5
380       	05:26:04  	950.7  	5.70  	85    	0.5     	063   	-0.4      	-0.2      	448       	3.5
381       	05:26:05  	950.7  	5.70  	85    	0.5     	063   	-0.4      	-0.2      	448       	3.4
382       	05:26:06  	950.6  	5.70  	85    	0.5     	063   	-0.4      	-0.2      	448       	3.4
383       	05:26:07  	950.6  	5.70  	85    	0.5     	066   	-0.5      	-0.2      	448       	3.4
384       	05:26:08  	950.6  	5.70  	85    	0.6     	063   	-0.5      	-0.3      	448       	3.4
385       	05:26:09  	950.5  	5.70  	85    	0.6     	063   	-0.5      	-0.3      	449       	3.4
386       	05:26:10  	950.5  	5.60  	85    	0.6     	066   	-0.5      	-0.2      	449       	3.4
387       	05:26:11  	950.5  	5.60  	85    	0.6     	066   	-0.5      	-0.2      	449       	3.4
388       	05:26:12  	950.5  	5.60  	85    	0.7     	067   	-0.6      	-0.3      	449       	3.4
389       	05:26:13  	950.5  	5.60  	85    	0.7     	067   	-0.6      	-0.3      	449       	3.4
390       	05:26:14  	950.4  	5.60  	85    	0.7     	067   	-0.6      	-0.3      	450       	3.3
391       	05:26:15  	950.4  	5.60  	85    	0.7     	069   	-0.7      	-0.3      	450       	3.3
392       	05:26:16  	950.4  	5.50  	85    	0.7     	069   	-0.7      	-0.3      	450       	3.3
393       	05:26:17  	950.4  	5.50  	86    	0.7     	069   	-0.7      	-0.3      	450       	3.3
394       	05:26:18  	950.3  	5.50  	86    	0.7     	069   	-0.7      	-0.3      	450       	3.3
395       	05:26:19  	950.3  	5.50  	86    	0.8     	070   	-0.8      	-0.3      	450       	3.3
396       	05:26:20  	950.3  	5.50  	86    	0.8     	070   	-0.8      	-0.3      	451       	3.3
397       	05:26:21  	950.3  	5.40  	86    	0.8     	070   	-0.8      	-0.3      	451       	3.2
398       	05:26:22  	950.3  	5.40  	86    	0.8     	072   	-0.8      	-0.3      	451       	3.2
399       	05:26:23  	950.2  	5.40  	86    	0.8     	072   	-0.8      	-0.3      	451       	3.2
400       	05:26:24  	950.2  	5.40  	86    	0.8     	072   	-0.8      	-0.3      	451       	3.2
401       	05:26:25  	950.2  	5.40  	86    	0.9     	073   	-0.9      	-0.3      	452       	3.1
402       	05:26:26  	950.2  	5.40  	86    	0.9     	073   	-0.9      	-0.3      	452       	3.1
403       	05:26:27  	950.1  	5.40  	86    	0.9     	069   	-0.8      	-0.3      	452       	3.2
404       	05:26:28  	950.1  	5.40  	86    	0.9     	069   	-0.8      	-0.3      	452       	3.2
405       	05:26:29  	950.1  	5.40  	86    	0.9     	071   	-0.8      	-0.3      	453       	3.2
406       	05:26:30  	950.0  	5.40  	86    	0.9     	071   	-0.8      	-0.3      	453       	3.2
407       	05:26:31  	950.0  	5.40  	86    	0.9     	071   	-0.8      	-0.3      	453       	3.2
408       	05:26:32  	950.0  	5.40  	86    	0.9     	071   	-0.8      	-0.3      	453       	3.2
409       	05:26:33  	949.9  	5.40  	86    	0.9     	071   	-0.8      	-0.3      	454       	3.2
410       	05:26:34  	949.8  	5.30  	86    	0.9     	071   	-0.8      	-0.3      	454       	3.1
411       	05:26:35  	949.8  	5.20  	86    	0.9     	071   	-0.8      	-0.3      	455       	3.1
412       	05:26:36  	949.7  	5.20  	86    	0.9     	068   	-0.8      	-0.3      	455       	3.0
413       	05:26:37  	949.6  	5.20  	86    	0.9     	068   	-0.8      	-0.3      	456       	3.0
414       	05:26:38  	949.6  	5.20  	86    	0.9     	068   	-0.8      	-0.3      	457       	3.0
415       	05:26:39  	949.5  	5.20  	86    	0.9     	068   	-0.8      	-0.3      	458       	3.0
416       	05:26:40  	949.4  	5.20  	86    	0.9     	068   	-0.8      	-0.3      	459       	3.1
417       	05:26:41  	949.3  	5.20  	86    	0.9     	068   	-0.8      	-0.3      	461       	3.1
418       	05:26:42  	949.2  	5.20  	86    	0.9     	068   	-0.8      	-0.3      	462       	3.1
419       	05:26:43  	949.0  	5.20  	86    	0.9     	068   	-0.8      	-0.3      	462       	3.1
420       	05:26:44  	948.9  	5.20  	86    	0.9     	068   	-0.8      	-0.3      	462       	3.1
421       	05:26:45  	948.9  	5.20  	86    	0.9     	068   	-0.8      	-0.3      	463       	3.1
422       	05:26:46  	948.9  	5.20  	86    	0.9     	068   	-0.8      	-0.3      	463       	3.0
423       	05:26:47  	948.8  	5.20  	86    	0.9     	066   	-0.8      	-0.4      	463       	3.0
424       	05:26:48  	948.8  	5.10  	86    	0.9     	066   	-0.8      	-0.4      	464       	3.0
425       	05:26:49  	948.7  	5.10  	86    	0.9     	066   	-0.8      	-0.4      	464       	3.0
426       	05:26:50  	948.7  	5.10  	86    	0.9     	063   	-0.8      	-0.4      	465       	3.0
427       	05:26:51  	948.6  	5.10  	86    	0.9     	063   	-0.8      	-0.4      	465       	3.0
428       	05:26:52  	948.6  	5.10  	86    	0.9     	063   	-0.8      	-0.4      	465       	3.0
429       	05:26:53  	948.5  	5.10  	86    	0.9     	063   	-0.8      	-0.4      	466       	3.0
430       	05:26:54  	948.5  	5.10  	86    	0.9     	062   	-0.8      	-0.4      	466       	3.0
431       	05:26:55  	948.4  	5.00  	86    	0.9     	062   	-0.8      	-0.4      	467       	3.0
432       	05:26:56  	948.4  	5.00  	86    	0.9     	059   	-0.8      	-0.5      	467       	2.9
433       	05:26:57  	948.3  	5.00  	87    	0.9     	059   	-0.8      	-0.5      	468       	2.9
434       	05:26:58  	948.3  	5.00  	87    	0.9     	062   	-0.8      	-0.4      	468       	2.9
435       	05:26:59  	948.2  	4.90  	87    	0.9     	062   	-0.8      	-0.4      	468       	2.9
436       	05:27:00  	948.2  	4.90  	87    	0.9     	062   	-0.8      	-0.4      	469       	2.9
437       	05:27:01  	948.1  	4.90  	87    	0.9     	065   	-0.8      	-0.4      	470       	2.9
438       	05:27:02  	948.1  	4.90  	87    	0.9     	065   	-0.8      	-0.4      	470       	2.9
439       	05:27:03  	948.0  	4.90  	87    	0.9     	065   	-0.8      	-0.4      	471       	2.9
440       	05:27:04  	947.9  	4.90  	87    	0.8     	063   	-0.7      	-0.4      	471       	2.9
441       	05:27:05  	947.9  	4.90  	87    	0.8     	067   	-0.7      	-0.3      	472       	2.9
442       	05:27:06  	947.8  	4.90  	87    	0.8     	067   	-0.7      	-0.3      	472       	2.9
443       	05:27:07  	947.7  	4.80  	87    	0.8     	070   	-0.8      	-0.3      	473       	2.9
444       	05:27:08  	947.7  	4.80  	87    	0.8     	070   	-0.8      	-0.3      	473       	2.8
445       	05:27:09  	947.6  	4.80  	87    	0.7     	074   	-0.7      	-0.2      	474       	2.8
446       	05:27:10  	947.5  	4.80  	87    	0.7     	074   	-0.7      	-0.2      	475       	2.8
447       	05:27:11  	947.5  	4.80  	87    	0.7     	078   	-0.7      	-0.1      	475       	2.8
448       	05:27:12  	947.4  	4.80  	87    	0.7     	078   	-0.7      	-0.1      	476       	2.8
449       	05:27:13  	947.3  	4.70  	87    	0.7     	082   	-0.7      	-0.1      	476       	2.8
450       	05:27:14  	947.2  	4.70  	87    	0.7     	082   	-0.7      	-0.1      	477       	2.8
451       	05:27:15  	947.2  	4.70  	87    	0.7     	086   	-0.7      	-0.1      	478       	2.8
452       	05:27:16  	947.1  	4.70  	87    	0.7     	086   	-0.7      	-0.1      	478       	2.7
453       	05:27:17  	947.0  	4.70  	87    	0.7     	090   	-0.7      	0.0       	479       	2.7
454       	05:27:18  	946.9  	4.70  	87    	0.7     	090   	-0.7      	0.0       	480       	2.7
455       	05:27:19  	946.8  	4.70  	87    	0.7     	090   	-0.7      	0.0       	481       	2.7
456       	05:27:20  	946.7  	4.70  	87    	0.7     	090   	-0.7      	0.0       	481       	2.7
457       	05:27:21  	946.6  	4.60  	87    	0.7     	090   	-0.7      	0.0       	482       	2.7
458       	05:27:22  	946.6  	4.60  	87    	0.7     	094   	-0.7      	0.1       	483       	2.7
459       	05:27:23  	946.5  	4.60  	87    	0.7     	094   	-0.7      	0.1       	484       	2.7
460       	05:27:24  	946.4  	4.60  	87    	0.7     	094   	-0.7      	0.1       	484       	2.6
461       	05:27:25  	946.3  	4.60  	87    	0.7     	094   	-0.7      	0.1       	485       	2.6
462       	05:27:26  	946.2  	4.60  	87    	0.7     	094   	-0.7      	0.1       	486       	2.6
463       	05:27:27  	946.1  	4.60  	87    	0.7     	094   	-0.7      	0.1       	487       	2.6
