Time,COM Elapse,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,Profile hour,Mean longitude,Mean latitude,,
35:29.6,904.204,866.98,3.93,45.3,5.37,13/09/2023,13:00:01,7.2082853,61.6614235,1350.83,16,,,,,
35:29.6,904.231,866.95,3.91,45.4,5.38,13/09/2023,13:00:02,7.2082847,61.6614247,1350.599,16,,,,,
35:29.7,904.257,866.94,4.05,45.3,5.42,13/09/2023,13:00:03,7.208285,61.6614249,1350.659,16,,,,,
35:29.7,904.283,866.93,4.02,45.3,5.42,13/09/2023,13:00:04,7.208285,61.6614253,1350.835,16,,,,,
35:29.7,904.309,866.96,4.1,45.1,5.45,13/09/2023,13:00:05,7.2082847,61.6614261,1350.836,16,,,,,
35:29.8,904.335,866.93,4.28,45,5.48,13/09/2023,13:00:06,7.2082848,61.6614266,1350.703,16,,,,,
35:29.8,904.361,866.95,4.17,44.7,5.49,13/09/2023,13:00:07,7.2082852,61.6614271,1350.603,16,,,,,
35:29.8,904.388,866.94,4.02,44.5,5.49,13/09/2023,13:00:08,7.2082854,61.6614273,1350.678,16,,,,,
35:29.8,904.413,866.92,4.06,44.5,5.52,13/09/2023,13:00:09,7.2082848,61.6614271,1350.764,16,,,,,
35:29.9,904.439,866.88,3.97,44.4,5.55,13/09/2023,13:00:10,7.2082839,61.6614262,1350.969,16,,,,,
35:29.9,904.464,866.91,4.1,44.4,5.62,13/09/2023,13:00:11,7.2082821,61.6614252,1351.087,16,,,,,
35:29.9,904.491,866.89,4.3,44.3,5.75,13/09/2023,13:00:12,7.2082826,61.6614253,1351.126,16,,,,,
35:29.9,904.517,866.89,4.45,44,5.84,13/09/2023,13:00:13,7.2082843,61.6614252,1351.267,16,,,,,
35:30.0,904.543,866.96,4.54,44,5.93,13/09/2023,13:00:14,7.2082851,61.6614249,1351.359,16,,,,,
35:30.0,904.569,866.89,4.68,43.9,6.01,13/09/2023,13:00:15,7.2082843,61.6614241,1351.216,16,,,,,
35:30.0,904.595,866.93,4.84,43.9,6.08,13/09/2023,13:00:16,7.2082827,61.6614234,1351.351,16,,,,,
35:30.0,904.621,866.9,4.94,43.6,6.15,13/09/2023,13:00:17,7.2082856,61.661424,1351.481,16,,,,,
35:30.1,904.647,866.94,4.77,43.7,6.19,13/09/2023,13:00:18,7.2082887,61.661425,1351.317,16,,,,,
35:30.1,904.673,866.93,4.67,43.4,6.19,13/09/2023,13:00:19,7.208288,61.6614263,1351.271,16,,,,,
35:30.1,904.699,866.93,4.49,43,6.16,13/09/2023,13:00:20,7.2082877,61.661427,1351.297,16,,,,,
35:30.1,904.724,866.92,4.36,42.9,6.12,13/09/2023,13:00:21,7.2082882,61.6614269,1351.347,16,,,,,
35:30.2,904.751,866.91,4.61,43.2,6.13,13/09/2023,13:00:22,7.2082875,61.6614256,1351.418,16,,,,,
35:30.2,904.777,866.91,4.67,43,6.16,13/09/2023,13:00:23,7.2082863,61.6614233,1351.715,16,,,,,
35:30.2,904.803,866.9,4.79,42.8,6.24,13/09/2023,13:00:24,7.2082838,61.6614226,1352.035,16,,,,,
35:30.2,904.83,866.89,4.73,42.5,6.3,13/09/2023,13:00:25,7.2082831,61.6614224,1352.112,16,,,,,
35:30.3,904.855,866.88,4.54,42.4,6.37,13/09/2023,13:00:26,7.208283,61.6614225,1352.12,16,,,,,
35:30.3,904.881,866.9,4.63,42.9,6.41,13/09/2023,13:00:27,7.2082823,61.6614225,1352.023,16,,,,,
35:30.3,904.908,866.95,4.42,42.9,6.44,13/09/2023,13:00:28,7.2082807,61.661422,1352.328,16,,,,,
35:30.3,904.933,866.91,4.45,42.7,6.42,13/09/2023,13:00:29,7.20828,61.6614217,1352.37,16,,,,,
35:30.4,904.959,866.94,4.49,42.4,6.44,13/09/2023,13:00:30,7.2082789,61.6614214,1352.302,16,,,,,
35:30.4,904.985,866.92,4.44,42.2,6.44,13/09/2023,13:00:31,7.2082785,61.6614213,1352.311,16,,,,,
35:30.4,905.011,866.94,4.27,42,6.41,13/09/2023,13:00:32,7.2082797,61.6614217,1352.1,16,,,,,
35:30.5,905.037,866.95,4.09,42.2,6.38,13/09/2023,13:00:33,7.2082807,61.6614222,1352.133,16,,,,,
35:30.5,905.063,866.93,4.19,42.3,6.37,13/09/2023,13:00:34,7.2082795,61.6614219,1352.174,16,,,,,
35:30.5,905.089,866.92,4.01,42.2,6.37,13/09/2023,13:00:35,7.2082766,61.661422,1352.191,16,,,,,
35:30.5,905.116,866.94,4.05,42,6.37,13/09/2023,13:00:36,7.2082712,61.6614224,1352.196,16,,,,,
35:30.6,905.142,866.93,4.02,41.8,6.38,13/09/2023,13:00:37,7.2082691,61.6614228,1352.107,16,,,,,
35:30.6,905.167,866.91,3.85,41.7,6.33,13/09/2023,13:00:38,7.2082702,61.6614208,1352.275,16,,,,,
35:30.6,905.194,866.96,4.03,41.7,6.37,13/09/2023,13:00:39,7.208273,61.6614192,1352.114,16,,,,,
35:30.6,905.219,866.93,3.89,41.5,6.29,13/09/2023,13:00:40,7.208273,61.6614183,1352.092,16,,,,,
35:30.7,905.246,866.95,3.49,41.2,6.19,13/09/2023,13:00:41,7.2082729,61.6614173,1352.113,16,,,,,
35:30.7,905.272,866.91,2.88,41.1,6.11,13/09/2023,13:00:42,7.2082718,61.6614171,1351.983,16,,,,,
35:30.7,905.298,866.95,2.63,41.3,6.06,13/09/2023,13:00:43,7.2082706,61.6614153,1352.058,16,,,,,
35:30.7,905.323,866.92,2.38,41.6,6.01,13/09/2023,13:00:44,7.2082722,61.6614144,1351.888,16,,,,,
35:30.8,905.35,866.93,2.18,41.3,5.93,13/09/2023,13:00:45,7.2082713,61.6614143,1351.729,16,,,,,
35:30.8,905.376,866.91,2.05,41.4,5.86,13/09/2023,13:00:46,7.2082707,61.6614136,1351.654,16,,,,,
35:30.8,905.402,866.92,2,41.4,5.78,13/09/2023,13:00:47,7.2082709,61.6614144,1351.625,16,,,,,
35:30.8,905.428,866.96,2.21,41.4,5.66,13/09/2023,13:00:48,7.2082712,61.6614159,1351.33,16,,,,,
35:30.9,905.455,866.96,2.1,41.6,5.59,13/09/2023,13:00:49,7.2082697,61.6614184,1351.141,16,,,,,
35:30.9,905.48,866.96,2.01,41.8,5.52,13/09/2023,13:00:50,7.208265,61.6614206,1350.956,16,,,,,
35:30.9,905.507,866.98,2.01,41.9,5.46,13/09/2023,13:00:51,7.2082635,61.6614223,1350.863,16,,,,,
35:30.9,905.533,866.98,2.03,42,5.42,13/09/2023,13:00:52,7.2082623,61.661423,1350.69,16,,,,,
35:31.0,905.559,866.95,2.06,42.1,5.37,13/09/2023,13:00:53,7.2082609,61.6614225,1350.494,16,,,,,
35:31.0,905.585,866.95,2.1,42.3,5.38,13/09/2023,13:00:54,7.2082601,61.661422,1350.46,16,,,,,
35:31.0,905.611,866.98,2.16,42.6,5.38,13/09/2023,13:00:55,7.20826,61.6614223,1350.586,16,,,,,
35:31.1,905.637,866.95,2.14,42.8,5.37,13/09/2023,13:00:56,7.2082597,61.6614227,1350.653,16,,,,,
35:31.1,905.663,866.98,2.12,42.8,5.34,13/09/2023,13:00:57,7.2082604,61.6614235,1350.632,16,,,,,
35:31.1,905.689,866.97,2.11,42.9,5.3,13/09/2023,13:00:58,7.2082606,61.6614223,1350.251,16,,,,,
35:31.1,905.715,866.94,2.12,42.9,5.28,13/09/2023,13:00:59,7.2082617,61.6614227,1350.258,16,,,,,
35:31.2,905.741,866.96,2.1,42.9,5.24,13/09/2023,13:01:00,7.2082618,61.6614231,1350.231,16,,,,,
35:31.2,905.767,866.94,2.1,43,5.22,13/09/2023,13:01:01,7.2082618,61.661423,1350.104,16,,,,,
35:31.2,905.792,866.97,2.12,43.1,5.22,13/09/2023,13:01:02,7.2082618,61.661423,1350.091,16,,,,,
35:31.2,905.82,866.97,2.18,43.2,5.2,13/09/2023,13:01:03,7.208262,61.6614236,1350.249,16,,,,,
35:31.3,905.845,867,2.22,43.3,5.22,13/09/2023,13:01:04,7.2082628,61.6614239,1350.446,16,,,,,
35:31.3,905.871,866.98,2.23,43.4,5.22,13/09/2023,13:01:05,7.2082632,61.6614234,1350.407,16,,,,,
35:31.3,905.897,866.96,2.23,43.5,5.24,13/09/2023,13:01:06,7.2082638,61.6614202,1350.283,16,,,,,
35:31.3,905.923,866.95,2.19,43.5,5.24,13/09/2023,13:01:07,7.2082681,61.6614194,1350.124,16,,,,,
35:31.4,905.949,866.94,2.15,43.4,5.2,13/09/2023,13:01:08,7.2082683,61.6614205,1350.262,16,,,,,
35:31.4,905.975,866.95,2.17,43.5,5.2,13/09/2023,13:01:09,7.2082653,61.6614188,1350.169,16,,,,,
35:31.4,906.001,866.97,2.18,43.5,5.24,13/09/2023,13:01:10,7.2082644,61.6614174,1350.157,16,,,,,
35:31.4,906.027,866.99,2.19,43.6,5.27,13/09/2023,13:01:11,7.2082639,61.6614184,1350.116,16,,,,,
35:31.5,906.053,866.95,2.26,43.7,5.27,13/09/2023,13:01:12,7.2082625,61.6614202,1350.034,16,,,,,
35:31.5,906.079,866.94,2.37,43.8,5.23,13/09/2023,13:01:13,7.208259,61.6614223,1350.109,16,,,,,
35:31.5,906.105,866.96,2.54,44,5.17,13/09/2023,13:01:14,7.2082613,61.6614257,1350.364,16,,,,,
35:31.5,906.131,866.96,2.87,44,5.17,13/09/2023,13:01:15,7.2082606,61.6614266,1350.241,16,,,,,
35:31.6,906.158,866.94,3.16,44.1,5.2,13/09/2023,13:01:16,7.2082595,61.6614268,1350.134,16,,,,,
35:31.6,906.184,866.93,3.17,44,5.19,13/09/2023,13:01:17,7.2082588,61.6614267,1349.935,16,,,,,
35:31.6,906.21,866.92,3.24,44,5.16,13/09/2023,13:01:18,7.20826,61.6614263,1349.95,16,,,,,
35:31.7,906.236,866.91,3.35,43.9,5.15,13/09/2023,13:01:19,7.2082604,61.6614253,1349.966,16,,,,,
35:31.7,906.262,866.91,3.49,43.8,5.17,13/09/2023,13:01:20,7.2082622,61.6614249,1350.065,16,,,,,
35:31.7,906.288,866.95,3.53,43.7,5.19,13/09/2023,13:01:21,7.2082636,61.661425,1350.139,16,,,,,
35:31.7,906.314,866.95,3.41,43.8,5.2,13/09/2023,13:01:22,7.2082643,61.661425,1350.253,16,,,,,
35:31.8,906.34,866.95,3.32,43.8,5.23,13/09/2023,13:01:23,7.2082647,61.661425,1350.475,16,,,,,
35:31.8,906.366,866.95,3.31,43.7,5.24,13/09/2023,13:01:24,7.2082647,61.6614252,1350.768,16,,,,,
35:31.8,906.391,866.94,3.4,43.7,5.24,13/09/2023,13:01:25,7.2082642,61.6614255,1350.874,16,,,,,
35:31.8,906.418,866.94,3.39,43.7,5.26,13/09/2023,13:01:26,7.2082636,61.6614263,1350.965,16,,,,,
35:31.9,906.443,866.98,3.07,43.8,5.26,13/09/2023,13:01:27,7.2082637,61.6614263,1350.87,16,,,,,
35:31.9,906.47,866.97,2.6,43.9,5.22,13/09/2023,13:01:28,7.2082626,61.6614261,1350.983,16,,,,,
35:31.9,906.495,866.98,2.8,44.3,5.26,13/09/2023,13:01:29,7.2082627,61.6614266,1350.946,16,,,,,
35:31.9,906.522,866.96,3.22,44.1,5.31,13/09/2023,13:01:30,7.2082628,61.6614277,1351.147,16,,,,,
35:32.0,906.548,866.92,3.29,43.8,5.27,13/09/2023,13:01:31,7.2082583,61.6614316,1350.619,16,,,,,
35:32.0,906.574,866.92,3.29,43.8,5.2,13/09/2023,13:01:32,7.2082459,61.6614413,1350.839,16,,,,,
35:32.0,906.6,866.97,3.31,44.3,5.17,13/09/2023,13:01:33,7.2082469,61.6614387,1350.451,16,,,,,
35:32.0,906.626,866.96,3.2,44.5,5.19,13/09/2023,13:01:34,7.2082568,61.6614354,1349.468,16,,,,,
35:32.1,906.652,866.93,3.14,44.6,5.12,13/09/2023,13:01:35,7.2082614,61.6614543,1349.971,16,,,,,
35:32.1,906.678,866.93,3.06,44.7,4.99,13/09/2023,13:01:36,7.2082561,61.6614839,1349.753,16,,,,,
35:32.1,906.704,866.96,2.88,44.7,4.82,13/09/2023,13:01:37,7.2082301,61.6615128,1348.642,16,,,,,
35:32.1,906.73,867.06,2.65,45,4.6,13/09/2023,13:01:38,7.2082006,61.6615519,1346.539,16,,,,,
35:32.2,906.756,867.38,2.49,45.2,4.38,13/09/2023,13:01:39,7.2081812,61.6616075,1345.173,16,,,,,
35:32.2,906.781,867.62,2.52,45.6,4.3,13/09/2023,13:01:40,7.2081519,61.6616685,1343.632,16,,,,,
35:32.2,906.809,867.78,2.51,45.8,4.19,13/09/2023,13:01:41,7.2080982,61.6617272,1341.831,16,,,,,
35:32.2,906.834,868.17,2.38,46.1,4.13,13/09/2023,13:01:42,7.2080381,61.6617896,1339.374,16,,,,,
35:32.3,906.86,868.7,2.91,46.4,4.27,13/09/2023,13:01:43,7.2079903,61.661867,1336.297,16,,,,,
35:32.3,906.886,868.86,2.96,46.4,4.26,13/09/2023,13:01:44,7.2079503,61.6619586,1333.614,16,,,,,
35:32.3,906.912,868.87,2.62,46.4,4.1,13/09/2023,13:01:45,7.207922,61.6620559,1331.135,16,,,,,
35:32.4,906.938,869.06,2.53,46.6,3.94,13/09/2023,13:01:46,7.2079168,61.662148,1329.565,16,,,,,
35:32.4,906.964,869.32,2.64,46.8,3.98,13/09/2023,13:01:47,7.2079381,61.662232,1328.136,16,,,,,
35:32.4,906.99,869.39,2.59,46.8,3.9,13/09/2023,13:01:48,7.2079956,61.6623115,1326.018,16,,,,,
35:32.4,907.016,869.58,2.4,46.9,3.76,13/09/2023,13:01:49,7.2080766,61.6623923,1323.406,16,,,,,
35:32.5,907.043,869.84,2.41,47.2,3.67,13/09/2023,13:01:50,7.2081791,61.6624743,1320.978,16,,,,,
35:32.5,907.069,870.08,2.41,47.5,3.53,13/09/2023,13:01:51,7.2083012,61.662556,1318.326,16,,,,,
35:32.5,907.095,870.34,2.41,47.5,3.53,13/09/2023,13:01:51,7.2083012,61.662556,1318.326,16,,,,,
35:32.5,907.096,870.34,2.33,47.8,3.42,13/09/2023,13:01:52,7.2084343,61.6626399,1315.781,16,,,,,
35:32.5,907.121,870.62,2.25,48.1,3.29,13/09/2023,13:01:53,7.2085677,61.6627267,1313.351,16,,,,,
35:32.6,907.148,870.97,2.23,48.5,3.22,13/09/2023,13:01:54,7.208701,61.6628114,1311.597,16,,,,,
35:32.6,907.174,871.17,2.28,48.8,3.13,13/09/2023,13:01:55,7.2088419,61.6628905,1309.381,16,,,,,
35:32.6,907.199,871.43,2.34,49,3.08,13/09/2023,13:01:56,7.208988,61.6629643,1306.686,16,,,,,
35:32.6,907.225,871.69,2.28,49.3,3,13/09/2023,13:01:57,7.2091452,61.6630352,1303.407,16,,,,,
35:32.7,907.251,872.1,2.32,49.5,2.98,13/09/2023,13:01:58,7.2093186,61.6631059,1299.678,16,,,,,
35:32.7,907.278,872.46,2.3,49.7,2.97,13/09/2023,13:01:59,7.2095049,61.6631749,1296.109,16,,,,,
35:32.7,907.303,872.96,2.26,50,3.05,13/09/2023,13:02:00,7.2096966,61.663242,1292.674,16,,,,,
35:32.7,907.33,873.11,2.48,50.1,3.12,13/09/2023,13:02:01,7.2098943,61.6633079,1289.707,16,,,,,
35:32.8,907.356,873.35,2.55,50.1,3.13,13/09/2023,13:02:02,7.2100941,61.6633715,1287.174,16,,,,,
35:32.8,907.378,873.59,2.57,50.1,3.13,13/09/2023,13:02:03,7.2102801,61.6634334,1285.434,16,,,,,
35:32.8,907.394,873.72,2.6,50.2,3.13,13/09/2023,13:02:04,7.2104463,61.6634927,1284.471,16,,,,,
35:32.8,907.426,873.88,2.53,50.2,3.13,13/09/2023,13:02:05,7.2105974,61.6635518,1282.723,16,,,,,
35:32.9,907.457,874.21,2.49,50.2,3.13,13/09/2023,13:02:06,7.2107366,61.6636145,1280.4,16,,,,,
35:32.9,907.473,874.47,2.63,50.3,3.13,13/09/2023,13:02:07,7.2108775,61.6636784,1277.624,16,,,,,
35:32.9,907.506,874.89,2.65,50.4,3.17,13/09/2023,13:02:08,7.2110246,61.6637438,1275.103,16,,,,,
35:33.0,907.537,875.43,2.77,50.5,3.27,13/09/2023,13:02:09,7.2111757,61.6638092,1272.367,16,,,,,
35:33.0,907.564,875.68,3.07,50.4,3.39,13/09/2023,13:02:10,7.2113291,61.663875,1269.008,16,,,,,
35:33.0,907.58,875.88,3.21,50.3,3.56,13/09/2023,13:02:11,7.2114916,61.6639427,1265.22,16,,,,,
35:33.0,907.611,876.17,3.24,49.9,3.6,13/09/2023,13:02:12,7.2116711,61.6640086,1262.22,16,,,,,
35:33.0,907.627,876.28,2.82,49.6,3.56,13/09/2023,13:02:13,7.2118685,61.6640722,1259.202,16,,,,,
35:33.1,907.659,876.56,2.87,49.6,3.53,13/09/2023,13:02:14,7.2120564,61.6641386,1257.211,16,,,,,
35:33.1,907.691,876.84,3.02,49.4,3.53,13/09/2023,13:02:15,7.2122215,61.6642103,1255.094,16,,,,,
35:33.1,907.707,877.29,2.85,49.4,3.6,13/09/2023,13:02:16,7.21237,61.6642853,1252.322,16,,,,,
35:33.2,907.747,877.48,2.97,49.5,3.76,13/09/2023,13:02:17,7.2125153,61.6643639,1249.168,16,,,,,
35:33.2,907.772,877.86,3.34,49.3,3.96,13/09/2023,13:02:18,7.2126752,61.6644436,1245.895,16,,,,,
35:33.2,907.798,878.49,3.43,49,4.08,13/09/2023,13:02:19,7.2128435,61.6645258,1243.033,16,,,,,
35:33.2,907.824,878.46,3.23,48.6,4.01,13/09/2023,13:02:20,7.212998,61.6646144,1240.364,16,,,,,
35:33.3,907.85,878.89,3.04,48.4,4.03,13/09/2023,13:02:21,7.2131273,61.6647079,1237.956,16,,,,,
35:33.3,907.876,879.1,3.33,48.2,4.2,13/09/2023,13:02:22,7.2132487,61.6648017,1235.477,16,,,,,
35:33.3,907.902,879.35,3.52,48.4,4.32,13/09/2023,13:02:23,7.2133772,61.6648944,1233.161,16,,,,,
35:33.3,907.928,879.51,3.08,47.8,4.32,13/09/2023,13:02:24,7.2134965,61.66499,1230.423,16,,,,,
35:33.4,907.954,879.82,3.21,47.5,4.27,13/09/2023,13:02:25,7.2136025,61.6650861,1228.381,16,,,,,
35:33.4,907.98,879.98,3.36,47.4,4.2,13/09/2023,13:02:26,7.2137105,61.6651746,1226.808,16,,,,,
35:33.4,908.006,880.18,3.59,47.3,4.19,13/09/2023,13:02:27,7.2138304,61.665252,1225.126,16,,,,,
35:33.4,908.033,880.4,3.66,47.2,4.2,13/09/2023,13:02:28,7.2139678,61.6653202,1223.22,16,,,,,
35:33.5,908.059,880.55,3.61,47.1,4.16,13/09/2023,13:02:29,7.2141227,61.6653815,1221.095,16,,,,,
35:33.5,908.084,880.81,3.56,47.1,4.15,13/09/2023,13:02:30,7.2142869,61.6654402,1219.003,16,,,,,
35:33.5,908.11,881.08,3.53,47.2,4.12,13/09/2023,13:02:31,7.2144518,61.6654971,1217.29,16,,,,,
35:33.6,908.136,881.24,3.48,47.3,4.08,13/09/2023,13:02:32,7.2146134,61.6655535,1215.495,16,,,,,
35:33.6,908.162,881.46,3.41,47.4,4.03,13/09/2023,13:02:33,7.2147689,61.6656123,1213.307,16,,,,,
35:33.6,908.189,881.76,3.31,47.5,3.97,13/09/2023,13:02:34,7.2149182,61.665674,1211.002,16,,,,,
35:33.6,908.214,881.99,3.25,47.7,3.93,13/09/2023,13:02:35,7.2150643,61.6657398,1208.594,16,,,,,
35:33.7,908.241,882.25,3.25,47.7,3.9,13/09/2023,13:02:36,7.2152061,61.66581,1206.185,16,,,,,
35:33.7,908.266,882.48,3.27,47.8,3.85,13/09/2023,13:02:37,7.2153444,61.6658818,1203.883,16,,,,,
35:33.7,908.292,882.75,3.27,47.9,3.83,13/09/2023,13:02:38,7.2154813,61.6659527,1201.712,16,,,,,
35:33.7,908.319,882.98,3.26,48,3.79,13/09/2023,13:02:39,7.2156167,61.6660232,1199.443,16,,,,,
35:33.8,908.345,883.26,3.27,48,3.76,13/09/2023,13:02:40,7.2157532,61.6660941,1197.145,16,,,,,
35:33.8,908.371,883.54,3.27,48.1,3.75,13/09/2023,13:02:41,7.2158937,61.6661656,1194.891,16,,,,,
35:33.8,908.396,883.8,3.26,48.2,3.73,13/09/2023,13:02:42,7.2160358,61.6662376,1192.668,16,,,,,
35:33.8,908.423,884.2,3.29,48.3,3.75,13/09/2023,13:02:43,7.2161716,61.6663092,1190.664,16,,,,,
35:33.9,908.449,884.62,3.68,48.6,3.82,13/09/2023,13:02:44,7.2163069,61.6663768,1189.015,16,,,,,
35:33.9,908.475,884.7,3.85,48.6,3.89,13/09/2023,13:02:45,7.2164514,61.6664392,1187.043,16,,,,,
35:33.9,908.502,884.8,3.76,48.5,3.93,13/09/2023,13:02:46,7.2166006,61.6664998,1184.665,16,,,,,
35:33.9,908.527,884.88,3.39,48.3,3.91,13/09/2023,13:02:47,7.2167579,61.6665616,1182.121,16,,,,,
35:34.0,908.553,885.14,3.3,48.3,3.89,13/09/2023,13:02:48,7.2169169,61.6666254,1179.884,16,,,,,
35:34.0,908.579,885.43,3.28,48.3,3.85,13/09/2023,13:02:49,7.2170701,61.6666907,1177.895,16,,,,,
35:34.0,908.605,885.67,3.31,48.3,3.83,13/09/2023,13:02:50,7.2172168,61.6667565,1175.943,16,,,,,
35:34.0,908.63,885.91,3.39,48.3,3.85,13/09/2023,13:02:51,7.2173579,61.6668222,1173.788,16,,,,,
35:34.1,908.656,886.31,3.45,48.5,3.85,13/09/2023,13:02:52,7.2174954,61.6668882,1171.606,16,,,,,
35:34.1,908.683,886.66,3.66,48.6,3.9,13/09/2023,13:02:53,7.2176324,61.6669554,1169.28,16,,,,,
35:34.1,908.709,886.88,3.79,48.5,3.96,13/09/2023,13:02:54,7.2177737,61.6670231,1167.02,16,,,,,
35:34.1,908.734,886.82,3.66,48.4,3.96,13/09/2023,13:02:55,7.2179189,61.6670911,1164.79,16,,,,,
35:34.2,908.762,887.13,3.48,48.4,3.91,13/09/2023,13:02:56,7.2180651,61.6671586,1162.724,16,,,,,
35:34.2,908.788,887.34,3.43,48.4,3.9,13/09/2023,13:02:57,7.2182104,61.6672251,1160.73,16,,,,,
35:34.2,908.814,887.55,3.42,48.3,3.89,13/09/2023,13:02:58,7.2183536,61.6672897,1158.806,16,,,,,
35:34.3,908.84,887.83,3.44,48.3,3.89,13/09/2023,13:02:59,7.2184878,61.6673564,1156.753,16,,,,,
35:34.3,908.866,888.22,3.55,48.3,3.91,13/09/2023,13:03:00,7.2186198,61.6674261,1154.449,16,,,,,
35:34.3,908.892,888.56,3.74,48.5,3.97,13/09/2023,13:03:01,7.2187578,61.6674959,1152.155,16,,,,,
35:34.3,908.918,888.72,3.8,48.4,4.01,13/09/2023,13:03:02,7.2188954,61.6675659,1149.99,16,,,,,
35:34.4,908.944,888.8,3.69,48.3,4.03,13/09/2023,13:03:03,7.2190295,61.6676365,1147.814,16,,,,,
35:34.4,908.97,889.03,3.66,48.2,4.01,13/09/2023,13:03:04,7.2191552,61.6677074,1145.741,16,,,,,
35:34.4,908.996,889.21,3.59,48.2,4,13/09/2023,13:03:05,7.2192776,61.6677783,1143.833,16,,,,,
35:34.4,909.022,889.45,3.61,48.2,3.98,13/09/2023,13:03:06,7.2193994,61.6678501,1141.849,16,,,,,
35:34.5,909.048,889.66,3.65,48.1,4,13/09/2023,13:03:07,7.2195183,61.6679201,1139.902,16,,,,,
35:34.5,909.074,890.23,3.69,48.2,4.01,13/09/2023,13:03:08,7.2196363,61.6679885,1137.612,16,,,,,
35:34.5,909.1,890.32,3.85,48.2,4.06,13/09/2023,13:03:09,7.219762,61.6680579,1134.924,16,,,,,
35:34.5,909.126,890.66,3.91,48.2,4.1,13/09/2023,13:03:10,7.2198889,61.6681312,1132.223,16,,,,,
35:34.6,909.152,890.89,3.96,48.1,4.16,13/09/2023,13:03:11,7.2200106,61.6682085,1129.487,16,,,,,
35:34.6,909.178,891.22,3.97,48,4.2,13/09/2023,13:03:12,7.2201266,61.6682896,1126.6,16,,,,,
35:34.6,909.204,891.54,4.03,48,4.24,13/09/2023,13:03:13,7.2202401,61.6683775,1123.087,16,,,,,
35:34.6,909.23,891.91,4.07,47.9,4.28,13/09/2023,13:03:14,7.2203477,61.6684703,1120.402,16,,,,,
35:34.7,909.257,892.08,4.12,47.9,4.32,13/09/2023,13:03:15,7.2204505,61.6685623,1118.738,16,,,,,
35:34.7,909.283,892.31,4.03,47.6,4.3,13/09/2023,13:03:16,7.2205502,61.6686443,1117.528,16,,,,,
35:34.7,909.308,892.52,4.04,47.5,4.3,13/09/2023,13:03:17,7.2206569,61.6687155,1115.178,16,,,,,
35:34.7,909.334,892.78,3.97,47.5,4.27,13/09/2023,13:03:18,7.2207818,61.668783,1112.051,16,,,,,
35:34.8,909.36,893,3.92,47.4,4.28,13/09/2023,13:03:19,7.2209272,61.6688518,1108.933,16,,,,,
35:34.8,909.387,893.34,3.96,47.4,4.27,13/09/2023,13:03:20,7.2210792,61.6689233,1106.188,16,,,,,
35:34.8,909.412,893.59,3.96,47.4,4.26,13/09/2023,13:03:21,7.221225,61.6689926,1104.038,16,,,,,
35:34.9,909.438,893.83,3.96,47.4,4.27,13/09/2023,13:03:22,7.2213602,61.6690588,1102.059,16,,,,,
35:34.9,909.464,894.04,4.01,47.4,4.27,13/09/2023,13:03:23,7.2214857,61.6691256,1099.553,16,,,,,
35:34.9,909.49,894.34,4.03,47.4,4.28,13/09/2023,13:03:24,7.221608,61.6691947,1096.925,16,,,,,
35:34.9,909.517,894.65,4.07,47.3,4.28,13/09/2023,13:03:25,7.2217268,61.669269,1094.154,16,,,,,
35:35.0,909.543,894.93,4.11,47.3,4.28,13/09/2023,13:03:26,7.2218389,61.6693476,1091.552,16,,,,,
35:35.0,909.569,895.18,4.14,47.3,4.3,13/09/2023,13:03:27,7.2219438,61.6694275,1089.264,16,,,,,
35:35.0,909.594,895.41,4.12,47.3,4.3,13/09/2023,13:03:28,7.2220455,61.669506,1087.113,16,,,,,
35:35.0,909.621,895.69,4.11,47.3,4.31,13/09/2023,13:03:29,7.2221512,61.669582,1084.676,16,,,,,
35:35.1,909.646,895.99,4.14,47.2,4.32,13/09/2023,13:03:30,7.2222651,61.6696543,1082.3,16,,,,,
35:35.1,909.673,896.21,4.16,47.2,4.32,13/09/2023,13:03:31,7.2223848,61.6697273,1079.807,16,,,,,
35:35.1,909.698,896.37,4.19,47.3,4.34,13/09/2023,13:03:32,7.2225065,61.6698012,1077.572,16,,,,,
35:35.1,909.725,896.74,4.21,47.3,4.35,13/09/2023,13:03:33,7.2226256,61.6698748,1075.689,16,,,,,
35:35.2,909.751,897.06,4.27,47.4,4.39,13/09/2023,13:03:34,7.2227412,61.6699464,1073.931,16,,,,,
35:35.2,909.777,897.32,4.37,47.5,4.45,13/09/2023,13:03:35,7.2228533,61.6700152,1071.786,16,,,,,
35:35.2,909.803,897.52,4.34,47.5,4.47,13/09/2023,13:03:36,7.2229634,61.6700838,1069.2,16,,,,,
35:35.2,909.829,897.76,4.33,47.5,4.49,13/09/2023,13:03:37,7.2230723,61.6701549,1066.759,16,,,,,
35:35.3,909.855,898.05,4.36,47.4,4.51,13/09/2023,13:03:38,7.2231798,61.6702292,1064.299,16,,,,,
35:35.3,909.881,898.32,4.35,47.4,4.56,13/09/2023,13:03:39,7.2232846,61.6703038,1062.174,16,,,,,
