Time,COM Elapse,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,Profile hour,Mean longitude,Mean latitude,,,
2023/09/13 20:37:49.2708,24.596,983.17,6.28,nan,7.41,2023/09/13,07:00:10,7.2111294,61.676078,305.761,10,7,7.21119813224638,61.6760787974638,ASCENT,ASCENT,#VALUE!
2023/09/13 20:37:49.3024,24.628,983.06,6.1,nan,7.29,2023/09/13,07:00:11,7.2111292,61.6760775,305.997,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.3181,24.644,982.97,5.95,nan,7.22,2023/09/13,07:00:12,7.2111344,61.6760784,306.448,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.3498,24.675,982.82,5.75,nan,7.17,2023/09/13,07:00:13,7.2111422,61.6760803,308.021,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.3790,24.705,982.74,5.71,nan,7.12,2023/09/13,07:00:14,7.2111452,61.6760804,309.237,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.3992,24.725,982.64,5.69,nan,7.08,2023/09/13,07:00:15,7.2111468,61.6760803,310.373,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.4290,24.755,982.43,5.71,nan,7.04,2023/09/13,07:00:16,7.2111529,61.6760803,312.385,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.4446,24.77,982.3,5.73,nan,7,2023/09/13,07:00:17,7.2111582,61.6760808,313.375,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.4769,24.802,982.14,5.75,nan,6.99,2023/09/13,07:00:18,7.2111624,61.6760824,314.561,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.5096,24.835,982.04,5.76,nan,6.97,2023/09/13,07:00:19,7.2111591,61.6760823,315.92,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.5368,24.862,981.92,5.77,nan,6.95,2023/09/13,07:00:20,7.2111635,61.6760873,320.176,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.5550,24.881,981.69,5.78,nan,6.91,2023/09/13,07:00:21,7.2111607,61.6760908,321.845,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.5863,24.912,981.6,5.78,nan,6.89,2023/09/13,07:00:22,7.2111643,61.676092,324.113,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.6026,24.928,981.32,5.78,nan,6.84,2023/09/13,07:00:23,7.211168,61.6760913,326.136,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.6261,24.952,981.2,5.81,nan,6.83,2023/09/13,07:00:24,7.211172,61.6760871,327.169,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.6525,24.978,981.11,5.78,nan,6.8,2023/09/13,07:00:25,7.2111759,61.6760856,328.323,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.6820,25.008,980.97,5.74,nan,6.79,2023/09/13,07:00:26,7.2111788,61.6760851,329.363,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.7139,25.039,980.82,5.7,nan,6.76,2023/09/13,07:00:27,7.2111773,61.6760862,331.074,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.7300,25.056,980.72,5.69,nan,6.75,2023/09/13,07:00:28,7.2111839,61.6760853,333.283,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.7634,25.089,980.6,5.67,nan,6.7,2023/09/13,07:00:29,7.2111832,61.6760835,333.617,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.7930,25.119,980.52,5.73,nan,6.72,2023/09/13,07:00:30,7.2111878,61.6760862,334.524,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.8187,25.144,980.34,5.74,nan,6.69,2023/09/13,07:00:31,7.2111871,61.6760857,335.325,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.8400,25.166,980.25,5.76,nan,6.68,2023/09/13,07:00:32,7.2111881,61.6760861,336.209,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.8712,25.197,980.1,5.78,nan,6.68,2023/09/13,07:00:33,7.2111861,61.6760846,337.685,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.8868,25.212,980.05,5.81,nan,6.68,2023/09/13,07:00:34,7.2111747,61.6760841,339.015,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.9193,25.245,979.93,5.86,nan,6.68,2023/09/13,07:00:35,7.2111735,61.6760856,339.93,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.9493,25.275,979.79,5.89,nan,6.66,2023/09/13,07:00:36,7.2111788,61.6760874,341.832,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.9672,25.293,979.66,5.92,nan,6.68,2023/09/13,07:00:37,7.2111782,61.6760867,342.836,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:49.9999,25.325,979.56,5.94,nan,6.68,2023/09/13,07:00:38,7.2111753,61.6760895,343.643,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.0145,25.34,979.43,5.93,nan,6.66,2023/09/13,07:00:39,7.2111782,61.676091,344.415,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.0458,25.371,979.34,5.96,nan,6.65,2023/09/13,07:00:40,7.2111691,61.6760786,343.905,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.0791,25.405,979.25,5.96,nan,6.65,2023/09/13,07:00:41,7.2111682,61.6760769,345.093,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.1055,25.431,979.13,5.97,nan,6.65,2023/09/13,07:00:42,7.2111698,61.6760775,346.247,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.1235,25.449,979,5.96,nan,6.62,2023/09/13,07:00:43,7.2111747,61.6760792,347.241,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.1554,25.481,978.91,5.99,nan,6.64,2023/09/13,07:00:44,7.2111785,61.6760805,348.299,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.1714,25.497,978.8,6,nan,6.64,2023/09/13,07:00:45,7.211185,61.6760812,349.851,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.2033,25.529,978.73,5.98,nan,6.62,2023/09/13,07:00:46,7.2111898,61.6760835,351.105,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.2351,25.561,978.54,5.98,nan,6.62,2023/09/13,07:00:47,7.2111984,61.6760846,352.353,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.2590,25.585,978.4,5.95,nan,6.64,2023/09/13,07:00:48,7.2112016,61.6760839,353.58,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.2831,25.609,978.36,5.96,nan,6.62,2023/09/13,07:00:49,7.2112009,61.6760821,354.323,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.3004,25.626,978.3,5.98,nan,6.61,2023/09/13,07:00:50,7.2112004,61.6760852,355.57,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.3312,25.657,978.13,5.99,nan,6.61,2023/09/13,07:00:51,7.2112013,61.6760894,356.17,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.3657,25.691,978,5.99,nan,6.61,2023/09/13,07:00:52,7.2112006,61.6760873,357.368,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.3886,25.714,977.89,5.98,nan,6.61,2023/09/13,07:00:53,7.2111991,61.676087,358.139,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.4121,25.738,977.83,5.99,nan,6.61,2023/09/13,07:00:54,7.2111989,61.6760854,359.267,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.4419,25.767,977.71,5.97,nan,6.59,2023/09/13,07:00:55,7.2112023,61.676087,361.822,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.4576,25.783,977.67,5.96,nan,6.61,2023/09/13,07:00:56,7.2111984,61.676085,363.109,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.4888,25.814,977.49,5.96,nan,6.59,2023/09/13,07:00:57,7.2112181,61.6760844,366.06,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.5220,25.848,977.35,5.97,nan,6.59,2023/09/13,07:00:58,7.2112198,61.6760842,367.036,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.5454,25.871,977.25,5.97,nan,6.59,2023/09/13,07:00:59,7.2112188,61.6760867,368.46,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.5685,25.894,977.06,6.02,nan,6.59,2023/09/13,07:01:00,7.2112226,61.6760877,369.455,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.6004,25.926,976.99,6.09,nan,6.59,2023/09/13,07:01:01,7.2112251,61.6760877,370.45,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.6158,25.941,976.8,6.11,nan,6.61,2023/09/13,07:01:02,7.2112277,61.6760917,372.778,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.6472,25.973,976.62,6.16,nan,6.59,2023/09/13,07:01:03,7.2112269,61.6760914,374.154,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.6709,25.996,976.58,6.17,nan,6.61,2023/09/13,07:01:04,7.2112288,61.6760916,375.317,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.7004,26.026,976.46,6.21,nan,6.61,2023/09/13,07:01:05,7.2112317,61.6760938,376.311,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.7267,26.052,976.39,6.24,nan,6.62,2023/09/13,07:01:06,7.211238,61.6760923,377.352,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.7423,26.068,976.25,6.24,nan,6.62,2023/09/13,07:01:07,7.2112397,61.6760893,377.808,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.7743,26.1,976.12,6.24,nan,6.64,2023/09/13,07:01:08,7.211235,61.6760882,377.679,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.8008,26.126,976.05,6.24,nan,6.62,2023/09/13,07:01:09,7.2112331,61.6760898,379.02,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.8248,26.15,975.91,6.24,nan,6.62,2023/09/13,07:01:10,7.2112297,61.6760906,379.825,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.8525,26.178,975.74,6.27,nan,6.62,2023/09/13,07:01:11,7.2112285,61.6760903,381.18,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.8683,26.194,975.67,6.36,nan,6.65,2023/09/13,07:01:12,7.2112279,61.6760912,383.513,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.9011,26.227,975.45,6.43,nan,6.66,2023/09/13,07:01:13,7.2112267,61.6760929,385.29,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.9343,26.26,975.33,6.48,nan,6.69,2023/09/13,07:01:14,7.2112268,61.6760931,386.721,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.9474,26.273,975.23,6.5,nan,6.69,2023/09/13,07:01:15,7.2112267,61.6760934,388.065,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:50.9794,26.305,975.04,6.51,nan,6.69,2023/09/13,07:01:16,7.2112308,61.6760951,390.503,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.0107,26.336,974.81,6.49,nan,6.7,2023/09/13,07:01:17,7.2112303,61.6760951,392.028,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.0264,26.352,974.72,6.48,nan,6.7,2023/09/13,07:01:18,7.2112277,61.6760976,394.462,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.0578,26.383,974.45,6.49,nan,6.7,2023/09/13,07:01:19,7.21123,61.6760968,395.929,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.0906,26.416,974.54,6.46,nan,6.72,2023/09/13,07:01:20,7.2112317,61.6760943,397.208,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.1050,26.431,974.34,6.44,nan,6.72,2023/09/13,07:01:21,7.2112324,61.6760925,398.082,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.1375,26.463,974.21,6.46,nan,6.72,2023/09/13,07:01:22,7.2112314,61.6760913,398.891,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.1682,26.494,974.07,6.47,nan,6.72,2023/09/13,07:01:23,7.2112304,61.6760938,400.759,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.1843,26.51,973.96,6.46,nan,6.72,2023/09/13,07:01:24,7.2112347,61.6760948,402.976,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.2207,26.546,973.86,6.46,nan,6.73,2023/09/13,07:01:25,7.2112337,61.6760954,404.062,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.2319,26.557,973.71,6.46,nan,6.73,2023/09/13,07:01:26,7.2112321,61.6760944,404.61,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.2660,26.592,973.63,6.45,nan,6.72,2023/09/13,07:01:27,7.2112277,61.6760926,404.865,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.2952,26.621,973.45,6.43,nan,6.72,2023/09/13,07:01:28,7.2112355,61.6760891,405.881,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.3239,26.649,973.37,6.42,nan,6.7,2023/09/13,07:01:29,7.2112337,61.6760864,406.054,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.3422,26.668,973.25,6.43,nan,6.72,2023/09/13,07:01:30,7.211235,61.6760867,406.576,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.3735,26.699,973.09,6.42,nan,6.73,2023/09/13,07:01:31,7.2112427,61.6760864,407.784,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.4022,26.728,973,6.41,nan,6.72,2023/09/13,07:01:32,7.2112446,61.6760867,408.878,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.4209,26.747,972.89,6.41,nan,6.72,2023/09/13,07:01:33,7.211244,61.6760876,410.177,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.4533,26.779,972.76,6.42,nan,6.7,2023/09/13,07:01:34,7.211241,61.6760896,412.048,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.4685,26.794,972.64,6.42,nan,6.72,2023/09/13,07:01:35,7.2112384,61.6760894,413.663,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.5025,26.828,972.52,6.43,nan,6.72,2023/09/13,07:01:36,7.2112379,61.6760929,414.755,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.5313,26.857,972.43,6.4,nan,6.7,2023/09/13,07:01:37,7.2112359,61.6760947,414.778,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.5473,26.873,972.28,6.39,nan,6.72,2023/09/13,07:01:38,7.2112308,61.6760942,415.645,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.5787,26.904,972.15,6.39,nan,6.7,2023/09/13,07:01:39,7.2112268,61.6760972,417.618,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.6104,26.936,972.01,6.38,nan,6.7,2023/09/13,07:01:40,7.2112245,61.6760973,418.578,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.6265,26.952,971.9,6.4,nan,6.72,2023/09/13,07:01:41,7.2112217,61.6760993,419.807,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.6612,26.987,971.77,6.38,nan,6.7,2023/09/13,07:01:42,7.2112193,61.6760997,421.88,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.6842,27.01,971.63,6.39,nan,6.7,2023/09/13,07:01:43,7.2112163,61.676099,424.542,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.7104,27.036,971.35,6.43,nan,6.69,2023/09/13,07:01:44,7.2112227,61.6760961,428.436,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.7370,27.063,970.86,6.49,nan,6.66,2023/09/13,07:01:45,7.2112329,61.6760935,432.29,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.7527,27.078,970.65,6.46,nan,6.65,2023/09/13,07:01:46,7.2112422,61.6760938,435.739,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.7887,27.114,970.37,6.46,nan,6.65,2023/09/13,07:01:47,7.2112424,61.6760908,437.585,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.8157,27.141,970.12,6.44,nan,6.65,2023/09/13,07:01:48,7.2112408,61.6760864,439.632,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.8317,27.157,969.87,6.43,nan,6.65,2023/09/13,07:01:49,7.2112466,61.6760804,442.421,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.8629,27.188,969.65,6.41,nan,6.62,2023/09/13,07:01:50,7.2112483,61.676076,443.963,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.8790,27.205,969.37,6.38,nan,6.62,2023/09/13,07:01:51,7.2112498,61.6760774,445.447,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.9105,27.236,969.19,6.39,nan,6.61,2023/09/13,07:01:52,7.2112529,61.67608,446.979,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.9434,27.269,968.96,6.4,nan,6.59,2023/09/13,07:01:53,7.211255,61.6760815,448.344,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.9582,27.284,968.71,6.37,nan,6.58,2023/09/13,07:01:54,7.2112577,61.6760819,450.346,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:51.9894,27.315,968.46,6.39,nan,6.59,2023/09/13,07:01:55,7.2112609,61.6760812,453.235,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.0208,27.346,968.24,6.37,nan,6.59,2023/09/13,07:01:56,7.2112662,61.6760788,455.682,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.0367,27.362,968.02,6.36,nan,6.58,2023/09/13,07:01:57,7.2112684,61.6760781,457.837,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.0753,27.401,967.78,6.36,nan,6.58,2023/09/13,07:01:58,7.2112666,61.6760776,460.655,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.0997,27.425,967.54,6.37,nan,6.58,2023/09/13,07:01:59,7.2112637,61.6760794,463.311,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.1155,27.441,967.3,6.35,nan,6.58,2023/09/13,07:02:00,7.2112632,61.6760806,464.583,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.1468,27.472,967.09,6.37,nan,6.58,2023/09/13,07:02:01,7.2112663,61.6760814,466.093,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.1782,27.504,966.89,6.37,nan,6.58,2023/09/13,07:02:01,7.2112663,61.6760814,466.093,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.1792,27.505,966.89,6.39,nan,6.58,2023/09/13,07:02:02,7.2112683,61.6760802,468.027,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.2034,27.529,966.64,6.37,nan,6.58,2023/09/13,07:02:03,7.2112706,61.6760766,470.26,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.2262,27.552,966.41,6.39,nan,6.58,2023/09/13,07:02:04,7.2112707,61.6760744,472.094,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.2536,27.579,966.21,6.39,nan,6.57,2023/09/13,07:02:05,7.2112765,61.676073,474.718,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.2761,27.602,965.94,6.39,nan,6.58,2023/09/13,07:02:06,7.2112789,61.6760739,477.327,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.3067,27.632,965.66,6.4,nan,6.57,2023/09/13,07:02:07,7.211279,61.6760737,479.272,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.3354,27.661,965.44,6.41,nan,6.58,2023/09/13,07:02:08,7.2112792,61.6760732,481.126,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.3534,27.679,965.18,6.4,nan,6.58,2023/09/13,07:02:09,7.2112773,61.6760713,482.365,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.3840,27.71,964.95,6.4,nan,6.58,2023/09/13,07:02:10,7.2112791,61.6760698,484.333,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.4113,27.737,964.68,6.4,nan,6.57,2023/09/13,07:02:11,7.2112797,61.6760697,486.775,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.4314,27.757,964.48,6.42,nan,6.57,2023/09/13,07:02:12,7.211279,61.6760703,489.082,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.4628,27.788,964.2,6.41,nan,6.57,2023/09/13,07:02:13,7.2112814,61.6760713,491.647,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.4784,27.804,964.01,6.39,nan,6.57,2023/09/13,07:02:14,7.2112807,61.6760707,493.477,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.5102,27.836,963.77,6.42,nan,6.57,2023/09/13,07:02:15,7.2112806,61.6760696,495.88,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.5424,27.868,963.61,6.41,nan,6.57,2023/09/13,07:02:16,7.2112786,61.6760719,497.808,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.5637,27.889,963.35,6.4,nan,6.58,2023/09/13,07:02:17,7.2112785,61.6760746,499.792,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.5886,27.914,963.15,6.38,nan,6.58,2023/09/13,07:02:18,7.2112766,61.676073,501.424,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.6201,27.946,962.88,6.37,nan,6.58,2023/09/13,07:02:19,7.2112752,61.6760706,503.563,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.6359,27.961,962.68,6.38,nan,6.58,2023/09/13,07:02:20,7.2112753,61.6760708,506.659,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.6673,27.993,962.44,6.36,nan,6.58,2023/09/13,07:02:21,7.2112743,61.6760705,509.211,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.6985,28.024,962.19,6.34,nan,6.58,2023/09/13,07:02:22,7.2112742,61.6760701,511.881,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.7199,28.045,961.95,6.3,nan,6.58,2023/09/13,07:02:23,7.2112717,61.6760695,514.024,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.7444,28.07,961.77,6.29,nan,6.57,2023/09/13,07:02:24,7.2112688,61.6760677,515.424,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.7762,28.102,961.49,6.24,nan,6.57,2023/09/13,07:02:25,7.2112697,61.6760648,516.863,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.7919,28.117,961.3,6.2,nan,6.55,2023/09/13,07:02:26,7.2112732,61.6760638,519.381,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.8235,28.149,961.08,6.19,nan,6.55,2023/09/13,07:02:27,7.2112708,61.6760633,521.143,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.8549,28.18,960.82,6.21,nan,6.55,2023/09/13,07:02:28,7.2112691,61.6760634,522.934,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.8705,28.196,960.55,6.2,nan,6.54,2023/09/13,07:02:29,7.2112665,61.6760627,524.874,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.9069,28.232,960.32,6.19,nan,6.51,2023/09/13,07:02:30,7.2112633,61.6760624,526.588,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.9331,28.259,960.08,6.16,nan,6.5,2023/09/13,07:02:31,7.2112629,61.676063,528.708,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.9487,28.274,959.86,6.13,nan,6.49,2023/09/13,07:02:32,7.2112614,61.6760633,530.878,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:52.9800,28.306,959.6,6.13,nan,6.46,2023/09/13,07:02:33,7.2112615,61.6760636,532.9,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.0118,28.337,959.38,6.11,nan,6.46,2023/09/13,07:02:34,7.211261,61.6760644,535.383,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.0275,28.353,959.17,6.09,nan,6.43,2023/09/13,07:02:35,7.2112568,61.6760641,536.984,9,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.0589,28.384,958.91,6.07,nan,6.42,2023/09/13,07:02:36,7.2112544,61.676066,538.881,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.0783,28.404,958.68,6.02,nan,6.39,2023/09/13,07:02:37,7.2112525,61.6760678,540.115,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.1061,28.432,958.45,5.96,nan,6.38,2023/09/13,07:02:38,7.2112543,61.6760695,542.719,10,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.1375,28.463,958.18,5.93,nan,6.33,2023/09/13,07:02:39,7.2112518,61.6760703,543.948,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.1535,28.479,957.92,5.88,nan,6.32,2023/09/13,07:02:40,7.2112542,61.6760716,545.976,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.1849,28.51,957.68,5.81,nan,6.31,2023/09/13,07:02:41,7.2112548,61.6760727,547.835,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.2051,28.531,957.41,5.76,nan,6.27,2023/09/13,07:02:42,7.2112526,61.6760732,549.579,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.2374,28.563,957.21,5.73,nan,6.25,2023/09/13,07:02:43,7.2112508,61.6760736,551.662,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.2637,28.589,956.91,5.69,nan,6.21,2023/09/13,07:02:44,7.2112481,61.6760739,553.111,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.2797,28.605,956.69,5.66,nan,6.2,2023/09/13,07:02:45,7.2112449,61.6760734,554.327,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.3113,28.637,956.47,5.64,nan,6.17,2023/09/13,07:02:46,7.2112453,61.6760737,556.437,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.3427,28.668,956.21,5.63,nan,6.14,2023/09/13,07:02:47,7.2112442,61.6760748,558.254,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.3598,28.685,955.95,5.63,nan,6.12,2023/09/13,07:02:48,7.2112408,61.6760745,559.536,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.3964,28.722,955.71,5.6,nan,6.08,2023/09/13,07:02:49,7.2112389,61.6760739,561.206,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.4214,28.747,955.49,5.57,nan,6.06,2023/09/13,07:02:50,7.2112359,61.6760735,562.905,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.4374,28.763,955.19,5.55,nan,6.03,2023/09/13,07:02:51,7.2112348,61.6760739,565.047,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.4688,28.794,955.02,5.52,nan,5.98,2023/09/13,07:02:52,7.2112327,61.6760751,567.351,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.5000,28.826,954.74,5.49,nan,5.97,2023/09/13,07:02:53,7.2112314,61.6760752,569.478,11,7,,,ASCENT,ASCENT,
2023/09/13 20:37:53.5161,28.842,954.5,5.46,nan,5.96,2023/09/13,07:02:54,7.2112317,61.6760745,571.16,11,7,,,ASCENT,ASCENT,
