Meﬂstellenbeschreibung:
Logger Seriennummer   :080022022176
Logging Methode: Augenblickswerte
Messintervall: 05 min Speicherintervall: 00:05:00 Messungen: 1
Datum	Zeit	  1.Temperatur    [∞C]	  2.rel.Feuchte    [%]	
18.09.23	03:10:00	   20,2295	   63,4386	
18.09.23	03:15:00	   20,1978	   63,3898	
18.09.23	03:20:00	   20,2295	   63,4493	
18.09.23	03:25:00	   20,2393	    63,399	
18.09.23	03:30:00	   20,2295	   63,4096	
18.09.23	03:35:00	   20,2198	   63,3791	
18.09.23	03:40:00	   20,2589	     63,37	
18.09.23	03:45:00	   20,2393	   63,3288	
18.09.23	03:50:00	   20,2589	   63,3593	
18.09.23	03:55:00	   20,2784	   63,3486	
18.09.23	04:00:00	   20,2686	     63,37	
18.09.23	04:05:00	   20,2393	   63,3394	
18.09.23	04:10:00	   20,2784	     63,37	
18.09.23	04:15:00	   20,2686	   63,3791	
18.09.23	04:20:00	   20,2784	   63,3898	
18.09.23	04:25:00	   20,2784	   63,3791	
18.09.23	04:30:00	   20,2979	    63,399	
18.09.23	04:35:00	   20,2979	   63,4188	
18.09.23	04:40:00	   20,2686	   63,4692	
18.09.23	04:45:00	   20,2784	   63,4188	
18.09.23	04:50:00	   20,2784	   63,4585	
18.09.23	04:55:00	   20,2784	   63,4493	
18.09.23	05:00:00	   20,3077	   63,5195	
18.09.23	05:05:00	   20,2784	   63,5089	
18.09.23	05:10:00	   20,2686	   63,4997	
18.09.23	05:15:00	   20,2784	   63,5195	
18.09.23	05:20:00	   20,2784	   63,5485	
18.09.23	05:25:00	   20,2784	   63,5989	
18.09.23	05:30:00	   20,2686	   63,5989	
18.09.23	05:35:00	   20,2979	   63,5791	
18.09.23	05:40:00	   20,2784	   63,6187	
18.09.23	05:45:00	   20,2784	   63,6187	
18.09.23	05:50:00	   20,2589	   63,6386	
18.09.23	05:55:00	   20,2686	   63,6187	
18.09.23	06:00:00	   20,2686	     63,66	
18.09.23	06:05:00	   20,2589	   63,6691	
18.09.23	06:10:00	   20,2589	   63,7088	
18.09.23	06:15:00	   20,2589	    63,689	
18.09.23	06:20:00	   20,2589	   63,7195	
18.09.23	06:25:00	   20,2393	   63,6996	
18.09.23	06:30:00	   20,2393	     63,75	
18.09.23	06:35:00	   20,2393	   63,7897	
18.09.23	06:40:00	   20,2295	   63,8599	
18.09.23	06:45:00	   20,2393	   63,9194	
18.09.23	06:50:00	   20,2393	   63,9698	
18.09.23	06:55:00	   20,2686	   64,0095	
18.09.23	07:00:00	   20,2979	    64,069	
18.09.23	07:05:00	   20,3297	    64,069	
18.09.23	07:10:00	   20,3297	   64,1087	
18.09.23	07:15:00	    20,359	   64,1194	
18.09.23	07:20:00	    20,359	   64,0491	
18.09.23	07:25:00	   20,3297	   63,5989	
18.09.23	07:30:00	   20,2589	   62,9487	
18.09.23	07:35:00	   20,0977	   63,0189	
18.09.23	07:40:00	   20,0098	   63,3898	
18.09.23	07:45:00	   19,9292	   63,7988	
18.09.23	07:50:00	   19,9194	   64,0186	
18.09.23	07:55:00	   19,8779	   64,1987	
18.09.23	08:00:00	   19,8877	   64,3697	
18.09.23	08:05:00	   19,8877	   64,4185	
18.09.23	08:10:00	   19,8999	   64,5391	
18.09.23	08:15:00	   19,9194	   64,6291	
18.09.23	08:20:00	   19,9292	   64,6398	
18.09.23	08:25:00	   19,9683	   64,6596	
18.09.23	08:30:00	   19,9878	   64,6688	
18.09.23	08:35:00	   20,0293	   64,6993	
18.09.23	08:40:00	   20,0293	   64,7299	
18.09.23	08:45:00	   20,0781	   64,6795	
18.09.23	08:50:00	   20,0977	    64,649	
18.09.23	08:55:00	   20,1197	   64,6596	
18.09.23	09:00:00	   20,1587	     64,62	
18.09.23	09:05:00	   20,1587	   64,5696	
18.09.23	09:10:00	   20,1978	   64,5391	
18.09.23	09:15:00	   20,2295	   64,4887	
18.09.23	09:20:00	   20,2295	   64,4185	
18.09.23	09:25:00	   20,2784	   64,3895	
18.09.23	09:30:00	   20,2784	   64,3788	
18.09.23	09:35:00	   20,3297	   64,4185	
18.09.23	09:40:00	    20,359	   64,4597	
18.09.23	09:45:00	    20,398	   64,4399	
18.09.23	09:50:00	   20,4078	   64,4994	
18.09.23	09:55:00	   20,4493	   64,5498	
18.09.23	10:00:00	   20,4689	   64,5788	
18.09.23	10:05:00	   20,4786	   64,5894	
18.09.23	10:10:00	   20,5079	   64,5788	
18.09.23	10:15:00	   20,5495	   64,6398	
18.09.23	10:20:00	   20,5885	   64,6398	
18.09.23	10:25:00	   20,6178	   64,6886	
18.09.23	10:30:00	   20,6496	   64,6993	
18.09.23	10:35:00	   20,6496	   64,7787	
18.09.23	10:40:00	   20,6984	   64,7695	
18.09.23	10:45:00	   20,7082	   64,8291	
18.09.23	10:50:00	   20,7399	   64,8687	
18.09.23	10:55:00	   20,7692	   64,9298	
18.09.23	11:00:00	    20,779	   64,9588	
18.09.23	11:05:00	   20,8083	   65,0198	
18.09.23	11:10:00	   20,8498	   65,0992	
18.09.23	11:15:00	   20,8596	   65,0992	
18.09.23	11:20:00	   20,8987	   65,1893	
18.09.23	11:25:00	   20,9182	   65,1893	
18.09.23	11:30:00	    20,928	   65,2686	
18.09.23	11:35:00	   20,9792	   65,2595	
18.09.23	11:40:00	   21,0281	   65,3388	
18.09.23	11:45:00	   21,0476	   65,2686	
18.09.23	11:50:00	   21,0696	   65,4792	
18.09.23	11:55:00	   21,0891	        65	
18.09.23	12:00:00	   21,0989	   64,7695	
18.09.23	12:05:00	   21,0989	   64,8291	
18.09.23	12:10:00	   21,0891	   64,9496	
18.09.23	12:15:00	   21,1184	    65,029	
18.09.23	12:20:00	   21,1282	   65,0885	
18.09.23	12:25:00	   21,1697	   65,1999	
18.09.23	12:30:00	    21,199	   65,1496	
18.09.23	12:35:00	   21,2479	    65,029	
18.09.23	12:40:00	   21,2283	   64,8596	
18.09.23	12:45:00	   21,2186	   64,8092	
18.09.23	12:50:00	   21,2186	   64,5696	
18.09.23	12:55:00	    21,199	   64,5788	
18.09.23	13:00:00	   21,1893	   64,7497	
18.09.23	13:05:00	   21,2283	   64,6886	
18.09.23	13:10:00	   21,2576	   64,6688	
18.09.23	13:15:00	   21,2894	   64,6093	
18.09.23	13:20:00	   21,3187	   64,5696	
18.09.23	13:25:00	   21,3284	   64,6093	
18.09.23	13:30:00	   21,3578	   64,6093	
18.09.23	13:35:00	   21,3578	   64,6795	
18.09.23	13:40:00	   21,3797	   64,6795	
18.09.23	13:45:00	     21,37	   64,7299	
18.09.23	13:50:00	   21,3578	   64,7497	
18.09.23	13:55:00	   21,3993	   64,8092	
18.09.23	14:00:00	   21,3578	   64,8397	
18.09.23	14:05:00	     21,37	   64,8993	
18.09.23	14:10:00	   21,3382	   64,8291	
18.09.23	14:15:00	   21,3284	   64,8687	
18.09.23	14:20:00	   21,3578	   64,9298	
18.09.23	14:25:00	   21,3187	   64,9786	
18.09.23	14:30:00	   21,2991	   65,0488	
18.09.23	14:35:00	   21,3187	   65,2198	
18.09.23	14:40:00	   21,3284	   65,2198	
18.09.23	14:45:00	   21,3382	   65,2198	
18.09.23	14:50:00	   21,3382	   65,2198	
18.09.23	14:55:00	   21,3284	   65,2289	
18.09.23	15:00:00	   21,3187	   65,2595	
18.09.23	15:05:00	   21,2991	   65,3297	
18.09.23	15:10:00	   21,2894	   65,3587	
18.09.23	15:15:00	   21,2698	   65,3388	
18.09.23	15:20:00	   21,2576	   64,8794	
18.09.23	15:25:00	   21,2283	   64,3697	
18.09.23	15:30:00	    21,199	   64,3498	
18.09.23	15:35:00	   21,1697	   64,7985	
18.09.23	15:40:00	     21,16	    65,119	
18.09.23	15:45:00	   21,1282	   65,2793	
18.09.23	15:50:00	   21,0891	    65,409	
18.09.23	15:55:00	   21,0281	   65,4197	
18.09.23	16:00:00	    20,989	   65,9096	
18.09.23	16:05:00	   20,9499	   66,2393	
18.09.23	16:10:00	   20,8889	   66,4988	
18.09.23	16:15:00	   20,8278	   66,6087	
18.09.23	16:20:00	    20,779	   66,6499	
18.09.23	16:25:00	   20,7497	   66,6697	
18.09.23	16:30:00	   20,6789	   66,5797	
18.09.23	16:35:00	   20,6178	   66,5293	
18.09.23	16:40:00	   20,5592	   66,5797	
18.09.23	16:45:00	   20,5397	    66,659	
18.09.23	16:50:00	   20,5079	   66,7186	
18.09.23	16:55:00	   20,4982	   66,6392	
18.09.23	17:00:00	   20,4689	   67,0085	
18.09.23	17:05:00	   20,4689	   66,9795	
18.09.23	17:10:00	   20,4982	    66,949	
18.09.23	17:15:00	   20,5177	   66,8895	
18.09.23	17:20:00	   20,5397	   66,8697	
18.09.23	17:25:00	   20,5885	   67,0986	
18.09.23	17:30:00	   20,6691	   67,3092	
18.09.23	17:35:00	   20,7497	   67,1993	
18.09.23	17:40:00	   20,8083	   67,2894	
18.09.23	17:45:00	   20,8889	   67,0085	
18.09.23	17:50:00	   20,9597	   66,8788	
18.09.23	17:55:00	   20,9988	   66,8193	
18.09.23	18:00:00	   21,0696	   66,8987	
18.09.23	18:05:00	   21,1282	   66,6987	
18.09.23	18:10:00	    21,138	   66,6697	
18.09.23	18:15:00	    21,138	   66,6392	
18.09.23	18:20:00	    21,138	   66,6087	
18.09.23	18:25:00	    21,138	   66,6087	
18.09.23	18:30:00	   21,1697	    66,569	
18.09.23	18:35:00	   21,1697	   66,5598	
18.09.23	18:40:00	   21,1893	   66,5598	
18.09.23	18:45:00	   21,1893	   66,5293	
18.09.23	18:50:00	   21,2479	   66,5598	
18.09.23	18:55:00	   21,2283	     66,54	
18.09.23	19:00:00	   21,2479	    66,569	
18.09.23	19:05:00	   21,2576	   66,5598	
18.09.23	19:10:00	   21,2991	    66,569	
18.09.23	19:15:00	   21,2991	    66,569	
18.09.23	19:20:00	   21,2991	    66,569	
18.09.23	19:25:00	   21,3187	    66,659	
18.09.23	19:30:00	   21,3578	   66,8086	
18.09.23	19:35:00	   21,3797	   66,7796	
18.09.23	19:40:00	   21,4383	   66,7796	
18.09.23	19:45:00	   21,4994	   66,7491	
18.09.23	19:50:00	   21,5287	   66,7491	
18.09.23	19:55:00	   21,5482	   66,7598	
18.09.23	20:00:00	     21,58	   66,7689	
18.09.23	20:05:00	    21,619	   66,7796	
18.09.23	20:10:00	   21,6484	   66,7995	
18.09.23	20:15:00	   21,6679	   66,8086	
18.09.23	20:20:00	   21,6777	   66,7995	
18.09.23	20:25:00	   21,7094	    66,859	
18.09.23	20:30:00	   21,7387	    66,859	
18.09.23	20:35:00	   21,7387	   66,8697	
18.09.23	20:40:00	    21,768	   66,8895	
18.09.23	20:45:00	     21,79	   66,9093	
18.09.23	20:50:00	   21,8193	    66,949	
18.09.23	20:55:00	   21,8388	    66,949	
18.09.23	21:00:00	   21,8388	   66,9597	
18.09.23	21:05:00	   21,8681	   67,0192	
18.09.23	21:10:00	   21,8779	   67,0299	
18.09.23	21:15:00	   21,8877	   67,0589	
18.09.23	21:20:00	   21,9096	   67,0696	
18.09.23	21:25:00	   21,9292	   67,0986	
18.09.23	21:30:00	   21,9487	   67,1291	
18.09.23	21:35:00	   21,9585	   67,1093	
18.09.23	21:40:00	   21,9487	   67,1398	
18.09.23	21:45:00	   21,9878	    67,149	
18.09.23	21:50:00	   21,9878	   67,1688	
18.09.23	21:55:00	        22	   67,2085	
18.09.23	22:00:00	   22,0195	   67,2299	
18.09.23	22:05:00	   22,0293	    67,239	
18.09.23	22:10:00	   22,0586	   67,2985	
18.09.23	22:15:00	   22,0586	   67,3687	
18.09.23	22:20:00	   22,0586	   67,4298	
18.09.23	22:25:00	   22,0879	   67,4786	
18.09.23	22:30:00	   22,0977	   67,4893	
18.09.23	22:35:00	   22,1197	    67,529	
18.09.23	22:40:00	   22,1294	    67,529	
18.09.23	22:45:00	    22,149	   67,5198	
18.09.23	22:50:00	   22,1685	   67,5595	
18.09.23	22:55:00	    22,188	   67,5794	
18.09.23	23:00:00	   22,1978	   67,5992	
18.09.23	23:05:00	   22,2198	   67,5885	
18.09.23	23:10:00	    22,188	    67,619	
18.09.23	23:15:00	   22,2198	   67,5687	
18.09.23	23:20:00	   22,2295	    67,619	
18.09.23	23:25:00	   22,2393	   67,5992	
18.09.23	23:30:00	   22,2295	   67,5992	
18.09.23	23:35:00	   22,2589	   67,6297	
18.09.23	23:40:00	   22,2686	    67,619	
18.09.23	23:45:00	   22,2882	   67,6587	
18.09.23	23:50:00	   22,2882	   67,5885	
18.09.23	23:55:00	   22,2882	   67,6587	
19.09.23	00:00:00	   22,2686	   67,6297	
19.09.23	00:05:00	   22,2882	   67,6389	
19.09.23	00:10:00	   22,3199	   67,6786	
19.09.23	00:15:00	   22,3297	   67,6694	
19.09.23	00:20:00	   22,2979	   67,6694	
19.09.23	00:25:00	   22,3199	   67,6999	
19.09.23	00:30:00	   22,3394	   67,7289	
19.09.23	00:35:00	   22,3394	   67,6999	
19.09.23	00:40:00	    22,359	   67,7198	
19.09.23	00:45:00	    22,359	   67,7488	
19.09.23	00:50:00	    22,359	   67,7488	
19.09.23	00:55:00	   22,3687	   67,7488	
19.09.23	01:00:00	   22,3883	   67,7595	
19.09.23	01:05:00	   22,3687	     67,79	
19.09.23	01:10:00	   22,3687	   67,7686	
19.09.23	01:15:00	   22,3687	   67,7991	
19.09.23	01:20:00	    22,398	   67,8098	
19.09.23	01:25:00	    22,398	    67,819	
19.09.23	01:30:00	    22,398	   67,7991	
19.09.23	01:35:00	    22,398	    67,819	
19.09.23	01:40:00	   22,4078	   67,8297	
19.09.23	01:45:00	   22,4078	   67,8495	
19.09.23	01:50:00	   22,4298	   67,8694	
19.09.23	01:55:00	   22,4298	   67,8785	
19.09.23	02:00:00	   22,4396	   67,8785	
19.09.23	02:05:00	   22,4396	   67,8785	
19.09.23	02:10:00	   22,4298	    67,909	
19.09.23	02:15:00	   22,4396	    67,909	
19.09.23	02:20:00	   22,4591	   67,9197	
19.09.23	02:25:00	   22,4689	   67,8892	
19.09.23	02:30:00	   22,4591	   67,9289	
19.09.23	02:35:00	   22,4591	   67,9487	
19.09.23	02:40:00	   22,4591	   67,9396	
19.09.23	02:45:00	   22,4396	   67,9594	
19.09.23	02:50:00	   22,4689	   67,9792	
19.09.23	02:55:00	   22,4689	   67,9396	
19.09.23	03:00:00	   22,4689	   67,9991	
19.09.23	03:05:00	   22,4786	   67,9792	
19.09.23	03:10:00	   22,4689	   67,9899	
19.09.23	03:15:00	   22,4786	   68,0098	
19.09.23	03:20:00	   22,4982	   68,0388	
19.09.23	03:25:00	   22,4786	   68,0693	
19.09.23	03:30:00	   22,4982	   68,0189	
19.09.23	03:35:00	   22,4786	   68,0495	
19.09.23	03:40:00	   22,4982	   68,0495	
19.09.23	03:45:00	   22,4786	   68,0495	
19.09.23	03:50:00	   22,5079	     68,08	
19.09.23	03:55:00	   22,4982	   68,0891	
19.09.23	04:00:00	   22,5079	   68,0891	
19.09.23	04:05:00	   22,5079	   68,0891	
19.09.23	04:10:00	   22,5079	   68,0693	
19.09.23	04:15:00	   22,5079	   68,0891	
19.09.23	04:20:00	   22,5079	    68,109	
19.09.23	04:25:00	   22,4982	   68,0998	
19.09.23	04:30:00	   22,5299	   68,1395	
19.09.23	04:35:00	   22,5079	   68,1197	
19.09.23	04:40:00	   22,5079	   68,1395	
19.09.23	04:45:00	   22,4982	    68,109	
19.09.23	04:50:00	   22,4982	   68,1593	
19.09.23	04:55:00	   22,5079	   68,1395	
19.09.23	05:00:00	   22,5299	   68,1593	
19.09.23	05:05:00	   22,5299	   68,1288	
19.09.23	05:10:00	   22,5079	   68,1487	
19.09.23	05:15:00	   22,5299	   68,1593	
19.09.23	05:20:00	   22,5079	   68,1487	
19.09.23	05:25:00	   22,5079	   68,1487	
19.09.23	05:30:00	   22,5397	   68,1899	
19.09.23	05:35:00	   22,5079	   68,1792	
19.09.23	05:40:00	   22,5079	   68,1197	
19.09.23	05:45:00	   22,5397	   68,1487	
19.09.23	05:50:00	   22,5299	   68,1792	
19.09.23	05:55:00	   22,5299	   68,1487	
19.09.23	06:00:00	   22,5299	   68,1487	
19.09.23	06:05:00	   22,5299	   68,1899	
19.09.23	06:10:00	   22,5079	   68,1593	
19.09.23	06:15:00	   22,5079	   68,1792	
19.09.23	06:20:00	   22,5397	   68,1593	
19.09.23	06:25:00	   22,5299	   68,1685	
19.09.23	06:30:00	   22,5079	   68,1487	
19.09.23	06:35:00	   22,5079	   68,1395	
19.09.23	06:40:00	   22,5079	   68,1685	
19.09.23	06:45:00	   22,5299	   68,1288	
19.09.23	06:50:00	   22,5299	   68,1792	
19.09.23	06:55:00	   22,5079	   68,1487	
19.09.23	07:00:00	   22,4982	   68,1395	
19.09.23	07:05:00	   22,4786	   68,1792	
19.09.23	07:10:00	   22,5079	   68,1395	
19.09.23	07:15:00	   22,4982	   68,1899	
19.09.23	07:20:00	   22,5079	   68,1487	
19.09.23	07:25:00	   22,4982	   68,1593	
19.09.23	07:30:00	   22,4786	   68,1593	
19.09.23	07:35:00	   22,4786	   68,1593	
19.09.23	07:40:00	   22,4982	   68,1593	
19.09.23	07:45:00	   22,4786	   68,1685	
19.09.23	07:50:00	   22,4982	   68,1593	
19.09.23	07:55:00	   22,4786	   68,1685	
19.09.23	08:00:00	   22,4982	   68,1792	
19.09.23	08:05:00	   22,4786	   68,1685	
19.09.23	08:10:00	   22,4786	   68,1792	
19.09.23	08:15:00	   22,4982	   68,1792	
19.09.23	08:20:00	   22,4689	   68,1487	
19.09.23	08:25:00	   22,4786	   68,1685	
19.09.23	08:30:00	   22,4786	   68,2189	
19.09.23	08:35:00	   22,4786	   68,1899	
19.09.23	08:40:00	   22,4689	   68,1899	
19.09.23	08:45:00	   22,4689	   68,1792	
19.09.23	08:50:00	   22,4591	   68,2097	
19.09.23	08:55:00	   22,4396	   68,1792	
19.09.23	09:00:00	   22,4591	   68,1685	
19.09.23	09:05:00	   22,4396	   68,1487	
19.09.23	09:10:00	   22,4591	   68,1899	
19.09.23	09:15:00	   22,4396	    68,199	
19.09.23	09:20:00	   22,4591	    68,199	
19.09.23	09:25:00	   22,4396	   68,1685	
19.09.23	09:30:00	   22,4298	   68,1899	
19.09.23	09:35:00	   22,4396	    68,199	
19.09.23	09:40:00	   22,4298	   68,1899	
19.09.23	09:45:00	   22,4298	   68,1685	
19.09.23	09:50:00	   22,4396	    68,199	
19.09.23	09:55:00	   22,4298	   68,1685	
19.09.23	10:00:00	   22,4298	   68,1899	
19.09.23	10:05:00	   22,4298	    68,199	
19.09.23	10:10:00	   22,4396	   68,1792	
19.09.23	10:15:00	   22,4298	    68,199	
19.09.23	10:20:00	   22,4298	   68,1899	
19.09.23	10:25:00	   22,4298	    68,199	
19.09.23	10:30:00	    22,398	   68,1899	
19.09.23	10:35:00	   22,4078	   68,1685	
19.09.23	10:40:00	   22,3883	   68,1899	
19.09.23	10:45:00	   22,4078	   68,1899	
19.09.23	10:50:00	    22,398	    68,199	
19.09.23	10:55:00	   22,3883	   68,1792	
19.09.23	11:00:00	   22,3883	    68,199	
19.09.23	11:05:00	   22,3687	    68,199	
19.09.23	11:10:00	   22,3883	   68,1899	
19.09.23	11:15:00	    22,359	    68,199	
19.09.23	11:20:00	   22,3687	    68,199	
19.09.23	11:25:00	   22,3883	   68,1685	
19.09.23	11:30:00	   22,3687	   68,1899	
19.09.23	11:35:00	    22,359	    68,199	
19.09.23	11:40:00	    22,359	   68,1593	
19.09.23	11:45:00	    22,359	   68,1792	
19.09.23	11:50:00	   22,3394	   68,1792	
19.09.23	11:55:00	   22,3687	    68,199	
19.09.23	12:00:00	   22,3394	   68,2097	
19.09.23	12:05:00	    22,359	   68,2097	
19.09.23	12:10:00	    22,359	   68,2097	
19.09.23	12:15:00	   22,3394	   68,1792	
19.09.23	12:20:00	   22,3297	   68,2387	
19.09.23	12:25:00	   22,3199	   68,1899	
19.09.23	12:30:00	   22,3394	   68,2189	
19.09.23	12:35:00	   22,3394	   68,2585	
19.09.23	12:40:00	   22,3199	   68,2585	
19.09.23	12:45:00	   22,3297	   68,2494	
19.09.23	12:50:00	   22,3394	   68,2692	
19.09.23	12:55:00	   22,3297	   68,2891	
19.09.23	13:00:00	   22,3199	   68,2998	
19.09.23	13:05:00	   22,3199	   68,3089	
19.09.23	13:10:00	   22,2979	   68,3486	
19.09.23	13:15:00	   22,2882	   68,3394	
19.09.23	13:20:00	   22,3199	   68,3791	
19.09.23	13:25:00	   22,2979	   68,3593	
19.09.23	13:30:00	   22,2882	   68,4493	
19.09.23	13:35:00	   22,2882	   68,4493	
19.09.23	13:40:00	   22,3199	   68,4585	
19.09.23	13:45:00	   22,2979	   68,4692	
19.09.23	13:50:00	   22,2882	   68,4799	
19.09.23	13:55:00	   22,2979	   68,5089	
19.09.23	14:00:00	   22,2882	   68,5287	
19.09.23	14:05:00	   22,2979	   68,5394	
19.09.23	14:10:00	   22,3199	   68,5592	
19.09.23	14:15:00	   22,3199	   68,5897	
19.09.23	14:20:00	   22,3199	   68,5989	
19.09.23	14:25:00	   22,2979	   68,6187	
19.09.23	14:30:00	   22,2882	   68,6096	
19.09.23	14:35:00	   22,3199	   68,6493	
19.09.23	14:40:00	   22,2979	   68,6187	
19.09.23	14:45:00	   22,3199	   68,6798	
19.09.23	14:50:00	   22,3297	   68,6386	
19.09.23	14:55:00	   22,3297	   68,6691	
19.09.23	15:00:00	   22,3297	   68,6493	
19.09.23	15:05:00	   22,3297	   68,6493	
19.09.23	15:10:00	   22,3394	   68,6386	
19.09.23	15:15:00	   22,3394	   68,6691	
19.09.23	15:20:00	   22,3297	   68,6493	
19.09.23	15:25:00	   22,3297	   68,6294	
19.09.23	15:30:00	   22,3297	   68,6386	
19.09.23	15:35:00	    22,359	     68,66	
19.09.23	15:40:00	    22,359	    68,689	
19.09.23	15:45:00	   22,3394	   68,6386	
19.09.23	15:50:00	   22,3297	     68,66	
19.09.23	15:55:00	   22,3394	     68,66	
19.09.23	16:00:00	   22,3199	     68,66	
19.09.23	16:05:00	   22,3199	   68,6493	
19.09.23	16:10:00	   22,3297	   68,6386	
19.09.23	16:15:00	   22,3394	   68,6798	
19.09.23	16:20:00	    22,359	   68,6691	
19.09.23	16:25:00	   22,2979	     68,66	
19.09.23	16:30:00	   22,3394	   68,6691	
19.09.23	16:35:00	   22,3394	   68,6493	
19.09.23	16:40:00	   22,3394	   68,6798	
19.09.23	16:45:00	   22,3394	   68,6691	
19.09.23	16:50:00	   22,3297	   68,6798	
19.09.23	16:55:00	    22,359	    68,689	
19.09.23	17:00:00	   22,3394	     68,66	
19.09.23	17:05:00	   22,3297	     68,66	
19.09.23	17:10:00	   22,3297	   68,6386	
19.09.23	17:15:00	   22,3394	   68,6493	
19.09.23	17:20:00	   22,3297	   68,6187	
19.09.23	17:25:00	   22,3199	   68,5989	
19.09.23	17:30:00	   22,3394	   68,6294	
19.09.23	17:35:00	   22,3297	     68,66	
19.09.23	17:40:00	   22,3297	   68,6493	
19.09.23	17:45:00	   22,3394	   68,6294	
19.09.23	17:50:00	   22,3297	     68,66	
19.09.23	17:55:00	   22,3297	   68,6493	
19.09.23	18:00:00	   22,3199	   68,6493	
19.09.23	18:05:00	   22,2882	   68,5989	
19.09.23	18:10:00	   22,2882	   68,6294	
19.09.23	18:15:00	   22,2979	   68,6294	
19.09.23	18:20:00	   22,2882	   68,5897	
19.09.23	18:25:00	   22,3199	   68,6294	
19.09.23	18:30:00	   22,2686	   68,6386	
19.09.23	18:35:00	   22,2882	   68,5897	
19.09.23	18:40:00	   22,2686	   68,6187	
19.09.23	18:45:00	   22,2882	   68,5897	
19.09.23	18:50:00	   22,2589	   68,5791	
19.09.23	18:55:00	   22,2589	   68,5791	
19.09.23	19:00:00	   22,2589	   68,5989	
19.09.23	19:05:00	   22,2393	   68,5897	
19.09.23	19:10:00	   22,2393	   68,5791	
19.09.23	19:15:00	   22,2295	   68,5897	
19.09.23	19:20:00	   22,2295	   68,5485	
19.09.23	19:25:00	   22,2198	   68,5699	
19.09.23	19:30:00	   22,2393	   68,5699	
19.09.23	19:35:00	   22,1978	   68,5699	
19.09.23	19:40:00	    22,188	   68,5592	
19.09.23	19:45:00	   22,2295	   68,5699	
19.09.23	19:50:00	   22,2198	   68,5485	
19.09.23	19:55:00	    22,188	   68,5897	
19.09.23	20:00:00	   22,1587	   68,5089	
19.09.23	20:05:00	   22,1685	   68,5195	
19.09.23	20:10:00	    22,149	   68,5394	
19.09.23	20:15:00	   22,1294	   68,5195	
19.09.23	20:20:00	   22,1294	   68,5485	
19.09.23	20:25:00	   22,1197	   68,5287	
19.09.23	20:30:00	   22,1197	   68,5089	
19.09.23	20:35:00	   22,0879	    68,489	
19.09.23	20:40:00	   22,0879	   68,4692	
19.09.23	20:45:00	   22,0879	   68,5195	
19.09.23	20:50:00	   22,0684	    68,489	
19.09.23	20:55:00	   22,0488	   68,5089	
19.09.23	21:00:00	   22,0488	   68,5089	
19.09.23	21:05:00	   22,0586	   68,4997	
19.09.23	21:10:00	   22,0293	   68,4692	
19.09.23	21:15:00	   22,0195	   68,4692	
19.09.23	21:20:00	   22,0195	   68,4585	
19.09.23	21:25:00	    21,978	   68,4585	
19.09.23	21:30:00	        22	   68,4799	
19.09.23	21:35:00	   21,9878	   68,4692	
19.09.23	21:40:00	    21,978	   68,4692	
19.09.23	21:45:00	    21,978	   68,4493	
19.09.23	21:50:00	   21,9487	   68,4799	
19.09.23	21:55:00	   21,9292	   68,4493	
19.09.23	22:00:00	   21,9292	   68,5089	
19.09.23	22:05:00	   21,8877	    68,489	
19.09.23	22:10:00	   21,8877	   68,4692	
19.09.23	22:15:00	   21,9096	   68,4799	
19.09.23	22:20:00	   21,8877	    68,489	
19.09.23	22:25:00	   21,8486	    68,489	
19.09.23	22:30:00	   21,8779	   68,4799	
19.09.23	22:35:00	   21,8388	   68,4799	
19.09.23	22:40:00	   21,8486	    68,489	
19.09.23	22:45:00	   21,8486	    68,489	
19.09.23	22:50:00	     21,79	    68,489	
19.09.23	22:55:00	   21,8193	   68,5089	
19.09.23	23:00:00	   21,8095	   68,5089	
19.09.23	23:05:00	     21,79	   68,4799	
19.09.23	23:10:00	     21,79	   68,5195	
19.09.23	23:15:00	   21,7485	   68,5195	
19.09.23	23:20:00	   21,7778	   68,5394	
19.09.23	23:25:00	   21,7485	   68,5195	
19.09.23	23:30:00	   21,7192	   68,5287	
19.09.23	23:35:00	   21,7387	   68,5287	
19.09.23	23:40:00	   21,7387	   68,5791	
19.09.23	23:45:00	   21,7387	   68,5989	
19.09.23	23:50:00	   21,7094	   68,5699	
19.09.23	23:55:00	   21,7094	   68,5791	
20.09.23	00:00:00	   21,6899	   68,5699	
20.09.23	00:05:00	   21,7094	   68,6294	
20.09.23	00:10:00	   21,6777	   68,6096	
20.09.23	00:15:00	   21,6899	     68,66	
20.09.23	00:20:00	   21,6777	   68,6493	
20.09.23	00:25:00	   21,6484	   68,6493	
20.09.23	00:30:00	   21,6777	   68,6691	
20.09.23	00:35:00	   21,6679	   68,6691	
20.09.23	00:40:00	   21,6386	     68,66	
20.09.23	00:45:00	   21,6679	     68,66	
20.09.23	00:50:00	   21,6386	   68,6691	
20.09.23	00:55:00	   21,6386	    68,689	
20.09.23	01:00:00	    21,619	   68,7088	
20.09.23	01:05:00	   21,6484	   68,6996	
20.09.23	01:10:00	   21,6386	   68,7088	
20.09.23	01:15:00	    21,619	   68,6996	
20.09.23	01:20:00	   21,6386	   68,7393	
20.09.23	01:25:00	    21,619	   68,7195	
20.09.23	01:30:00	    21,619	   68,7286	
20.09.23	01:35:00	   21,6093	   68,7592	
20.09.23	01:40:00	   21,6093	   68,7592	
20.09.23	01:45:00	   21,6093	   68,7897	
20.09.23	01:50:00	   21,6093	    68,779	
